,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ハイクライテリア,セ6,58.0,国分優,羽月,466(-8),栗東,2020102910,1125,ヴィクトワールピサ,ストロボフラッシュ,Speightstown,-0.1907795969206446,9,-0.6800657113579162,6,,4,48.1,47.8,48.3,7
1,2,2,ミルトライディーン,セ4,58.0,幸,橋田,502(-4),栗東,2022103714,732,エピファネイア,レジーナフォルテ,アルデバラン,-0.6879059771733941,10,-0.9631610145941892,11,,11,41.9,45.9,40.9,10
2,3,3,クリオシダード,牡4,58.0,長岡,清水久,500(+4),栗東,2022106627,1142,サートゥルナーリア,オールスマイル,エンパイアメーカー,-1.916362207560144,13,-1.662721936863114,12,,10,41.7,45.9,40.5,12
3,4,4,ウォーターパラディ,牡4,58.0,国分恭,岡田,466(+2),栗東,2022103229,1124,ウォータービルド,トレースイスラ,サウスヴィグラス,0.8009381359674431,2,-0.1153187104564494,4,,7,52.5,46.8,53.2,4
4,4,5,ソリスディエス,牡4,58.0,松若,小崎,480(-4),栗東,2022105496,1154,キタサンブラック,プリュス,ヴィクトワールピサ,1.0178585936038933,1,0.0082095615727279,8,,6,46.9,47.2,51.0,5
5,5,6,イーサンハンター,牡5,58.0,城戸,宮地,540(-1),栗東,2021104362,1147,アジアエクスプレス,ガンセ,クロフネ,-1.4763828005154276,12,-1.4121697461068872,9,,13,43.9,45.5,47.7,8
6,5,7,ハミルトン,牡4,58.0,松山,高野,524(+14),栗東,2022102896,1126,キズナ,ドリームオブジェニー,Pivotal,0.3275453381393796,5,-0.3848986059809379,2,,3,57.8,48.6,56.9,2
7,6,8,ニホンピロカラット,牡5,58.0,浜中,大橋,520(0),栗東,2021103842,1115,サトノダイヤモンド,ニホンピロヴィータ,スニッツェル,-0.0988476484655561,8,-0.6277138268899006,1,,1,77.6,82.5,77.1,1
8,6,9,ザングウィル,牡6,58.0,岩田望,佐藤悠,516(+4),栗東,2020110051,1174,Dandy Man,Zaaqya,Nayef,0.3757002729221681,3,-0.3574761307187612,3,,2,57.3,53.7,56.1,3
9,7,10,ジョードリウム,牡4,58.0,吉村,清水久,516(+6),栗東,2022100997,1216,ホッコータルマエ,ジョーアラマート,キングヘイロー,-0.8391871116897923,11,-1.0493100912697682,10,,8,42.7,46.7,40.7,11
10,7,11,セルズパワー,牡4,58.0,鮫島駿,牧田,492(0),栗東,2022102052,1157,サトノアラジン,ファーマペニー,ジャングルポケット,0.1816430955880855,6,-0.4679846002846619,5,,5,50.8,47.4,50.0,6
11,8,12,リアルスター,牡4,58.0,秋山稔,大橋,558(+2),栗東,2022103290,1181,ナダル,タキオンレディー,クロフネ,0.1753284812140642,7,-0.4715805423670852,7,,9,47.1,46.1,47.2,9
12,8,13,ルディシャ,牡4,58.0,菱田,森田,474(-8),栗東,2022107091,1144,レイデオロ,サンライズシェル,キンシャサノキセキ,0.3715478120105588,4,-0.3598408054325656,13,,12,41.6,45.7,40.4,13
