,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ゴールドアベニュー,牝3,55.0,富田,宮地,418(-4),栗東,2023101197,1168,ゴールドシップ,クリアーウェイ,ダノンシャンティ,0.568443782316831,4,-0.0927234629364247,8,,7,49.7,46.6,48.5,8
1,2,2,シャンドラファール,牡3,57.0,亀田,井上,510(+6),栗東,2023107221,1176,ドレフォン,ベルディーヴァ,ダイワメジャー,-0.4464004533187989,9,-0.2892359226230175,3,,5,52.2,47.8,50.4,4
2,3,3,マイネルリーヒム,牡3,54.0,▲石神道,武市,472(+8),美浦,2023104485,1209,ゴールドシップ,ゲハイムローゼ,ロージズインメイ,0.2042557949645408,6,-0.1632441149437578,4,,3,52.0,48.5,50.4,3
3,3,4,フォーティンブラス,牡3,57.0,松本,池江,450(0),栗東,2023103776,1191,エピファネイア,サトノガーネット,ディープインパクト,-0.3231164874639979,8,-0.2653634557760527,7,,9,49.9,46.4,48.6,7
4,4,5,プレイザリード,牡3,57.0,丹内,加藤士,478(-8),美浦,2023103471,1091,キズナ,ダンスアミーガ,サクラバクシンオー,-1.2114014660138286,14,-0.4373692276058031,1,,1,81.4,83.9,61.2,2
5,4,6,ディアアズール,牝3,55.0,丸山,森一,418(-4),美浦,2023107381,1127,ダノンキングリー,アナスタシアブルー,ファルブラヴ,-1.0969556060287309,12,-0.4152081543524946,2,,2,53.4,54.3,80.2,1
6,5,7,アイスアイスベイビ,牡3,57.0,菊沢,岩戸,460(-4),美浦,2023102937,1161,ゴールドシップ,ブライテストリング,ダノンシャンティ,0.8211451678002063,3,-0.0437908592088734,6,,6,51.0,46.7,49.5,6
7,5,8,タケルフォーカス,牡3,57.0,小崎,四位,438(+8),栗東,2023106077,1152,サトノダイヤモンド,オスカーステージ,キングカメハメハ,-1.158403762010044,13,-0.427106855503938,5,,4,51.3,48.1,50.0,5
8,6,9,アルタティール,牡3,54.0,▲上里,手塚久,422(0),美浦,2023104926,1217,コントレイル,シムシマー,Poet's Voice,-0.6528074237091371,10,-0.3292041660475447,11,,14,43.6,46.1,43.9,11
9,6,10,アイゼンハイム,牡3,57.0,泉谷,辻野,438(-4),栗東,2023100020,1182,サートゥルナーリア,ベラルーナ,ディープインパクト,0.3696575849306654,5,-0.1312160347305906,9,,8,44.7,46.5,44.7,9
10,7,11,シュタットパーク,牡3,57.0,吉田隼,金成,474(+2),美浦,2023107188,1095,サトノクラウン,フロールデセレッソ,スウェプトオーヴァーボード,0.0719383627844109,7,-0.188865804602216,10,,11,44.5,46.3,44.5,10
11,7,12,ゴールドエンバー,牡3,57.0,木幡初,竹内,462(-4),美浦,2023102333,1153,バゴ,スカイノーヴァ,ステイゴールド,-0.7536824203659682,11,-0.3487374037778598,13,,12,42.2,46.2,42.8,13
12,8,13,マーゴットデウス,セ3,55.0,◇古川奈,今野,494(-20),栗東,2023103289,1190,ドレフォン,スターリーウインド,ゼンノロブロイ,1.8358307926564044,1,0.1526908873955492,14,,10,41.5,46.3,42.3,14
13,8,14,マテンロウルクス,牡3,54.0,▲和田陽,藤原,494(+4),栗東,2023107344,1223,リオンリオン,レディアリエッタ,ディープインパクト,1.7714961334574486,2,0.1402332493873212,12,,13,42.4,46.2,42.9,12
