,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オリバナム,牝3,52.0,▲森田,斉藤崇,栗東,2022100381,01222,ロジャーバローズ ,ハマオリ ,タートルボウル Turtle Bowl(愛) ,-1.7727458747460283,9
1,1,2,エアビッグマム,牝3,55.0,岩田望,笹田,栗東,2022105250,01174,ブリックスアンドモルタル Bricks and Mortar(米) ,エアワンピース ,ロックオブジブラルタル ,-0.8702934400675929,5
2,2,3,ラベンサラ,牝3,52.0,▲鷲頭,大根田,栗東,2022101006,01202,マジェスティックウォリアー Majestic Warrior(米) ,ボーダレスガール ,ゴールドアリュール ,-2.682077516635314,14
3,2,4,シュパネントパール,牝3,55.0,藤岡佑,河嶋,栗東,2022101561,01093,Street Boss ,ガルフパールII Gulf Pearl(米) ,Bernardini (米) ,-1.5538287215213726,8
4,3,5,セクシーマージュ,牝3,55.0,Ｍデムーロ,小椋,栗東,2022103729,05212,タワーオブロンドン ,アリュマージュ ,ハーツクライ ,-0.8335593359595715,4
5,3,6,プラウドメアリー,牝3,53.0,△吉村,杉山佳,栗東,2022105527,01216,ルーラーシップ ,ミオリチャン ,スウェプトオーヴァーボード Swept Overboard(米) ,-2.7484052604366362,15
6,4,7,オッシレイション,牝3,52.0,▲田山,四位,栗東,2022101707,01220,サンダースノー Thunder Snow(愛) ,ロケット ,ディープスカイ ,-2.230257906735848,13
7,4,8,ルルーディ,牝3,55.0,城戸,宮地,栗東,2022100883,01147,ストロングリターン ,フラワーイレブン ,ディープスカイ ,-3.2733636024204213,16
8,5,9,ミヤジマナ,牝3,55.0,幸,宮地,栗東,2022106200,00732,コパノリッキー ,ミヤジヴィジェ ,エンパイアメーカー Empire Maker(米) ,-1.9261722581332517,10
9,5,10,シャオシンユン,牝3,55.0,岩田康,西園正,栗東,2022101198,05203,イスラボニータ ,フロルセレジェイラ ,ロードカナロア ,-1.9502406457540868,11
10,6,11,リトルスカーレット,牝3,55.0,川田,小林,栗東,2022104779,01088,キズナ ,コーラルプリンセス ,クロフネ ,-1.2078865162996757,6
11,6,12,キャットテイル,牝3,55.0,坂井,野中,栗東,2022101678,01163,ディスクリートキャット Discreet Cat(米) ,ピクシープリンセス ,ディープインパクト ,-1.5316230092306662,7
12,7,13,ナリタヒカリ,牝3,55.0,団野,荒川,栗東,2022102739,01180,ルヴァンスレーヴ ,ナリタモード ,ナリタセンチュリー ,-0.018272400059534285,2
13,7,14,デリツィオーサ,牝3,55.0,西村淳,坂口,栗東,2022105146,01171,モーリス ,リンフォルツァンド ,ディープインパクト ,-1.9628826811715012,12
14,8,15,ベレーザフィン,牝3,52.0,▲古川奈,前川,栗東,2022105092,01190,レイデオロ ,モスカートローザ ,ディープインパクト ,-0.4114177062729396,3
15,8,16,タガノミモザ,牝3,55.0,太宰,秋山,栗東,2022106560,01037,ノーブルミッション Noble Mission(英) ,タガノシャーロット ,シンボリクリスエス ,0.03359231085205582,1
