,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,デアパーディタ,牝4,53.0,▲石神道,武井,美浦,2021100236,01209,リオンディーズ ,ママアルパ ,タニノギムレット ,-0.8606281938497559,7
1,2,2,キーパフォーマー,牝4,53.0,▲柴田裕,佐々木,栗東,2021104948,01212,キタサンブラック ,アンコールピース ,ネオユニヴァース ,-1.991077638857296,13
2,2,3,ジョセフィーナ,牝4,56.0,小沢,今野,栗東,2021103217,01185,オルフェーヴル ,アメリカンドミンゴ ,Scat Daddy (米) ,-0.9087839255201878,8
3,3,4,テリオスルル,牝4,56.0,荻野極,田島,美浦,2021105491,01160,アルアイン ,ギエム ,Medaglia d'Oro ,-1.4439378895467416,12
4,3,5,フラッシングレート,牝5,56.0,亀田,加藤公,栗東,2020103441,01176,ミッキーロケット ,スピードリッパー ,ファルブラヴ Falbrav(愛) ,-0.210500943963316,5
5,4,6,オリーボーレン,牝4,54.0,◇永島,藤岡,栗東,2021105739,01187,ニューイヤーズデイ ,ブラマンジェ ,クロフネ ,0.20410173381773059,3
6,4,7,ハニーコム,牝4,56.0,シュタルケ,蛯名正,美浦,2021100789,05115,シルバーステート ,マルハチメイフェア ,ホワイトマズル White Muzzle(英) ,0.055368012624740955,4
7,5,8,ミヤジテン,牝4,56.0,吉田隼,南田,美浦,2021102531,01095,デクラレーションオブウォー ,ミニョンレーヌ ,ディープインパクト ,-0.9454775244247694,9
8,5,9,インマイポケット,牝4,56.0,佐々木,武幸,栗東,2021105466,01197,キズナ ,カヴァートラブ Covert Love(愛) ,Azamour (愛) ,1.530607926174321,2
9,6,10,イズジョーノヒカリ,牝4,56.0,小崎,本間,美浦,2021107101,01152,ミッキーグローリー ,キューティロンプ ,エンパイアメーカー Empire Maker(米) ,-0.9493433675378166,10
10,6,11,スズカミエール,牝4,56.0,川須,吉村,栗東,2021102988,01128,エピファネイア ,スズカローラー ,スズカマンボ ,1.9328171079895264,1
11,7,12,メイショウノブカ,牝5,55.0,☆松本,本田,栗東,2020106925,01191,シルバーステート ,ラッシュカッター Rushcutter(愛) ,Red Ransom ,-0.6701885845099299,6
12,7,13,チビノシエラザード,牝4,56.0,原田和,和田勇,美浦,2021105209,01143,ブリックスアンドモルタル Bricks and Mortar(米) ,ブリッジクライム ,ゼンノロブロイ ,-2.4584182845350284,15
13,8,14,チャイボーグ,牝5,56.0,長岡,的場,美浦,2020104778,01142,シャンハイボビー Shanghai Bobby(米) ,アンスタンフィール ,スタチューオブリバティ Statue of Liberty(米) ,-1.4169090548187337,11
14,8,15,トゥルブレンツ,牝5,56.0,鮫島克駿,小栗,栗東,2020102574,01157,サトノダイヤモンド ,トラウム ,Dansili ,-2.1817288322521216,14
