,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ブレイゼスト,牡5,58.0,木幡巧,牧,美浦,2020100631,01162,デクラレーションオブウォー ,ジーニアル ,キングカメハメハ ,0.37398242765403095,8
1,2,2,イデアイゴッソウ,牡4,58.0,横山典,小野,美浦,2021103096,00660,サンダースノー Thunder Snow(愛) ,イデアオブクィーン ,キングカメハメハ ,-0.27940019645505043,10
2,3,3,デルマタモン,牡7,58.0,菊沢,勢司,美浦,2018100976,01161,オンファイア ,デルマトモエゴゼン ,キングカメハメハ ,-1.1485164983306477,13
3,4,4,メジャーデビュー,牝4,56.0,丹内,鈴木慎,美浦,2021100446,01091,ガルボ ,キンシャチゴールド ,サウスヴィグラス ,2.1272901094579533,1
4,4,5,サイモンソーラン,牡6,55.0,▲長浜,勢司,美浦,2019102341,01214,コパノリッキー ,プレゼンスウーマン ,サクラローレル ,-0.7807006155795693,12
5,5,6,ドバイブルース,牡4,58.0,ルメール,加藤征,美浦,2021105182,05339,キンシャサノキセキ ,Pirika (愛) ,Monsun ,0.5355913700728322,7
6,5,7,オールマイデイズ,牡5,58.0,松山,木村,美浦,2020103718,01126,リアルスティール ,ロザリンド ,シンボリクリスエス ,0.8936148580516748,4
7,6,8,クーアフュルスト,牡4,58.0,モレイラ,大和田,美浦,2021104949,05509,キズナ ,アンズチャン ,フレンチデピュティ French Deputy(米) ,0.6099809007203585,6
8,6,9,アオイミモザ,セ4,58.0,菅原明,古賀,美浦,2021100873,01179,ドレフォン Drefong(米) ,アオイサンシャイン ,ダイワメジャー ,1.0266016475941424,3
9,7,10,クラウンシエンタ,牡4,58.0,三浦,水野,美浦,2021101253,01122,パイロ Pyro(米) ,クラウンミストラル ,フジキセキ ,0.04034910023649611,9
10,7,11,コルサファターレ,牡5,58.0,石川,中川,美浦,2020103318,01150,ダンカーク Dunkirk(米) ,カールファターレ ,キングカメハメハ ,0.623074689870526,5
11,8,12,エクストラノート,セ8,58.0,原,加藤和,美浦,2017103267,01184,アイルハヴアナザー I'll Have Another(米) ,オメガフレグランス ,ゴールドアリュール ,-0.7427575972060662,11
12,8,13,ヴァナルガンド,牡5,58.0,戸崎圭,稲垣,美浦,2020104567,05386,シビルウォー ,ニホンピロルピナス ,アドマイヤベガ ,1.4718051595795454,2
