,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フロンティエール,牡3,57.0,佐々木,池添,栗東,2022105012,01197,キズナ ,ブレステイキングルック Breathtaking Look(英) ,Bated Breath ,-0.7089288152770754,5
1,1,2,ニシノヒルブライト,牝3,53.0,◇永島,稲垣,美浦,2022101172,01187,カレンブラックヒル ,ニシノミチシルベ ,タイキシャトル ,-1.3634906568932257,11
2,2,3,ワンウェイトゥヘル,牡3,57.0,長岡,中村,栗東,2022102701,01142,タワーオブロンドン ,アリアプーラ Aria Pura(豪) ,Flying Spur ,1.0097434646539392,1
3,2,4,コーリンフウガ,牡3,57.0,原田和,小野,美浦,2022106396,01143,ベストウォーリア ,コーリンスピカ ,トーセンダンス ,-1.3666004047517077,12
4,3,5,アスターニルギリ,牡3,54.0,▲柴田裕,中竹,栗東,2022100205,01212,モーリス ,メイショウイザナミ ,パイロ Pyro(米) ,-1.3495805776393686,10
5,3,6,レッドソニード,牡3,57.0,斎藤,嘉藤,美浦,2022105403,01178,イスラボニータ ,ダンスグルーヴィ ,ルーラーシップ ,0.3897311948461715,3
6,4,7,アドラマリク,牡3,57.0,黛,稲垣,美浦,2022101996,01109,パイロ Pyro(米) ,アドリア ,ヴィクトワールピサ ,-3.012007457951186,16
7,4,8,ハクサンリバーブ,牡3,54.0,▲石神道,松山,美浦,2022100239,01209,ハクサンムーン ,サウンドウェーブ ,シンボリクリスエス ,-1.067835545245639,7
8,5,9,ロイヤルテール,牡3,57.0,小崎,畑端,栗東,2022100027,01152,レイデオロ ,マダムストーリー ,ストリートセンス Street Sense(米) ,-0.7159160052849154,6
9,5,10,クインズパフェ,牝3,55.0,藤懸,藤野,栗東,2022106591,01138,ディスクリートキャット Discreet Cat(米) ,フライアゲイン Fly Again(米) ,Fusaichi Pegasus ,-1.8173045604796092,14
10,6,11,ジェミート,牡3,57.0,富田,四位,栗東,2022100327,01168,モーニン ,オスカークイーン ,シニスターミニスター Sinister Minister(米) ,0.39832014155637907,2
11,6,12,キャピタルプレイン,牝3,55.0,荻野極,千葉,美浦,2022106676,01160,ノーブルミッション Noble Mission(英) ,ポポチャン ,トウカイテイオー ,-0.11279530541910483,4
12,7,13,デルマムーン,牡3,57.0,シュタルケ,鹿戸,美浦,2022101964,05115,マインドユアビスケッツ Mind Your Biscuits(米) ,デルマアラレチャン ,スクリーンヒーロー ,-1.8691285902954884,15
13,7,14,クオレプリマドンナ,牝3,55.0,丸山,和田郎,美浦,2022105115,01127,モーリス ,ラストプリマドンナ ,ダイワメジャー ,-1.2330849330750349,8
14,8,15,スマートテンペスト,牡3,57.0,鮫島駿,西園翔,栗東,2022102734,01157,スマートオーディン ,スマートサクソン ,ドリームジャーニー ,-1.3425160432067298,9
15,8,16,バチェラーパーティ,牡3,57.0,川須,中尾,栗東,2022106370,01128,バゴ Bago(仏) ,バチェロレッテ ,ロードカナロア ,-1.747140980383159,13
