race_type,course_len,ground_state,class,馬番,1着,2着,3着,着外
ダート,1700,良,オープン,5,0,0,0,3
ダート,1700,良,オープン,6,0,1,1,1
ダート,1700,良,オープン,7,0,0,0,3
ダート,1700,良,オープン,8,0,1,0,2
ダート,1700,良,オープン,9,1,0,0,2
ダート,1700,良,オープン,10,0,0,1,2
ダート,1700,良,オープン,11,0,0,0,2
ダート,1700,良,オープン,12,0,0,0,2
ダート,1700,良,オープン,13,1,0,0,1
ダート,1700,良,オープン,14,0,0,0,2
ダート,1700,良,新馬,1,0,0,1,9
ダート,1700,良,新馬,2,0,2,1,6
ダート,1700,良,新馬,3,1,2,0,7
ダート,1700,良,新馬,4,2,0,1,7
ダート,1700,良,新馬,5,1,2,2,5
ダート,1700,良,新馬,6,1,1,1,7
ダート,1700,良,新馬,7,2,0,1,6
ダート,1700,良,新馬,8,0,0,0,8
ダート,1700,良,新馬,9,1,0,2,5
ダート,1700,良,新馬,10,0,3,1,3
ダート,1700,良,新馬,11,0,0,0,6
ダート,1700,良,新馬,12,0,0,0,6
ダート,1700,良,新馬,13,2,0,0,2
ダート,1700,良,新馬,14,0,0,0,3
ダート,1700,良,未勝利,1,10,8,11,75
ダート,1700,良,未勝利,2,5,3,8,87
ダート,1700,良,未勝利,3,2,11,2,90
ダート,1700,良,未勝利,4,7,10,4,82
ダート,1700,良,未勝利,5,7,6,7,85
ダート,1700,良,未勝利,6,14,3,10,78
ダート,1700,良,未勝利,7,13,14,5,71
ダート,1700,良,未勝利,8,7,13,9,75
ダート,1700,良,未勝利,9,5,6,8,82
ダート,1700,良,未勝利,10,10,6,9,74
ダート,1700,良,未勝利,11,7,7,7,77
ダート,1700,良,未勝利,12,5,5,4,82
ダート,1700,良,未勝利,13,10,7,12,65
ダート,1700,良,未勝利,14,3,6,10,72
ダート,1700,重,1勝クラス,1,3,1,0,4
ダート,1700,重,1勝クラス,2,2,1,0,5
ダート,1700,重,1勝クラス,3,0,1,0,7
ダート,1700,重,1勝クラス,4,1,1,1,5
ダート,1700,重,1勝クラス,5,1,0,3,4
ダート,1700,重,1勝クラス,6,1,0,0,7
ダート,1700,重,1勝クラス,7,0,1,0,7
ダート,1700,重,1勝クラス,8,0,1,0,7
ダート,1700,重,1勝クラス,9,0,1,2,5
ダート,1700,重,1勝クラス,10,0,1,2,5
ダート,1700,重,1勝クラス,11,0,0,0,8
ダート,1700,重,1勝クラス,12,0,0,0,5
ダート,1700,重,1勝クラス,13,0,0,0,4
ダート,1700,重,1勝クラス,14,0,0,0,3
ダート,1700,重,2勝クラス,1,0,0,1,5
ダート,1700,重,2勝クラス,2,0,1,0,5
ダート,1700,重,2勝クラス,3,0,1,0,5
ダート,1700,重,2勝クラス,4,0,0,0,6
ダート,1700,重,2勝クラス,5,0,2,0,4
ダート,1700,重,2勝クラス,6,0,1,1,4
ダート,1700,重,2勝クラス,7,1,1,0,4
ダート,1700,重,2勝クラス,8,0,0,1,5
ダート,1700,重,2勝クラス,9,1,0,0,5
ダート,1700,重,2勝クラス,10,2,0,2,2
ダート,1700,重,2勝クラス,11,0,0,0,5
ダート,1700,重,2勝クラス,12,1,0,1,3
ダート,1700,重,2勝クラス,13,0,0,0,5
ダート,1700,重,2勝クラス,14,1,0,0,3
ダート,1700,重,3勝クラス,1,1,0,0,2
ダート,1700,重,3勝クラス,2,1,0,1,1
ダート,1700,重,3勝クラス,3,0,1,0,1
ダート,1700,重,3勝クラス,4,0,0,1,2
ダート,1700,重,3勝クラス,5,0,0,0,3
ダート,1700,重,3勝クラス,6,0,0,0,3
ダート,1700,重,3勝クラス,7,0,0,1,2
ダート,1700,重,3勝クラス,8,0,2,0,1
ダート,1700,重,3勝クラス,9,0,0,0,2
ダート,1700,重,3勝クラス,10,1,0,0,1
ダート,1700,重,3勝クラス,11,0,0,0,1
ダート,1700,重,3勝クラス,12,0,0,0,1
ダート,1700,重,3勝クラス,13,0,0,0,1
ダート,1700,重,3勝クラス,14,0,0,0,1
ダート,1700,重,all,1,5,5,1,23
ダート,1700,重,all,2,5,3,4,22
ダート,1700,重,all,3,1,4,0,28
ダート,1700,重,all,4,3,3,4,24
ダート,1700,重,all,5,3,2,3,26
ダート,1700,重,all,6,2,1,2,29
ダート,1700,重,all,7,2,3,3,26
ダート,1700,重,all,8,2,3,2,27
ダート,1700,重,all,9,1,4,3,25
ダート,1700,重,all,10,3,4,5,21
ダート,1700,重,all,11,1,1,1,28
ダート,1700,重,all,12,4,0,3,21
ダート,1700,重,all,13,1,0,3,22
ダート,1700,重,all,14,1,1,0,21
ダート,1700,重,新馬,1,0,1,0,0
ダート,1700,重,新馬,2,0,0,0,1
ダート,1700,重,新馬,3,0,0,0,1
ダート,1700,重,新馬,4,0,0,0,1
ダート,1700,重,新馬,5,0,0,0,1
ダート,1700,重,新馬,6,0,0,1,0
ダート,1700,重,新馬,7,0,0,0,1
ダート,1700,重,新馬,8,0,0,0,1
ダート,1700,重,新馬,9,0,0,0,1
ダート,1700,重,新馬,10,0,0,0,1
ダート,1700,重,新馬,11,0,0,0,1
ダート,1700,重,新馬,12,1,0,0,0
ダート,1700,重,新馬,13,0,0,0,1
ダート,1700,重,未勝利,1,1,3,0,12
ダート,1700,重,未勝利,2,2,1,3,10
ダート,1700,重,未勝利,3,1,1,0,14
ダート,1700,重,未勝利,4,2,2,2,10
ダート,1700,重,未勝利,5,2,0,0,14
ダート,1700,重,未勝利,6,1,0,0,15
ダート,1700,重,未勝利,7,1,1,2,12
ダート,1700,重,未勝利,8,2,0,1,13
ダート,1700,重,未勝利,9,0,3,1,12
ダート,1700,重,未勝利,10,0,3,1,12
ダート,1700,重,未勝利,11,1,1,1,13
ダート,1700,重,未勝利,12,2,0,2,12
ダート,1700,重,未勝利,13,1,0,3,11
ダート,1700,重,未勝利,14,0,1,0,14
ダート,2400,不良,all,1,1,0,0,0
ダート,2400,不良,all,2,0,0,0,1
ダート,2400,不良,all,3,0,0,0,1
ダート,2400,不良,all,4,0,0,0,1
ダート,2400,不良,all,5,0,0,0,1
ダート,2400,不良,all,6,0,0,1,0
ダート,2400,不良,all,7,0,0,0,1
ダート,2400,不良,all,8,0,0,0,1
ダート,2400,不良,all,9,0,0,0,1
ダート,2400,不良,all,10,0,1,0,0
ダート,2400,不良,all,11,0,0,0,1
ダート,2400,不良,all,12,0,0,0,1
ダート,2400,不良,未勝利,1,1,0,0,0
ダート,2400,不良,未勝利,2,0,0,0,1
ダート,2400,不良,未勝利,3,0,0,0,1
ダート,2400,不良,未勝利,4,0,0,0,1
ダート,2400,不良,未勝利,5,0,0,0,1
ダート,2400,不良,未勝利,6,0,0,1,0
ダート,2400,不良,未勝利,7,0,0,0,1
ダート,2400,不良,未勝利,8,0,0,0,1
ダート,2400,不良,未勝利,9,0,0,0,1
ダート,2400,不良,未勝利,10,0,1,0,0
ダート,2400,不良,未勝利,11,0,0,0,1
ダート,2400,不良,未勝利,12,0,0,0,1
ダート,2400,全,1勝クラス,1,1,0,0,6
ダート,2400,全,1勝クラス,2,0,0,1,6
ダート,2400,全,1勝クラス,3,1,1,0,5
ダート,2400,全,1勝クラス,4,1,1,2,3
ダート,2400,全,1勝クラス,5,0,1,1,5
ダート,2400,全,1勝クラス,6,0,0,1,6
ダート,2400,全,1勝クラス,7,1,0,1,5
ダート,2400,全,1勝クラス,8,2,0,0,5
ダート,2400,全,1勝クラス,9,0,1,1,5
ダート,2400,全,1勝クラス,10,0,1,0,5
ダート,2400,全,1勝クラス,11,0,1,0,4
ダート,2400,全,1勝クラス,12,1,1,0,3
ダート,2400,全,all,1,2,1,0,12
ダート,2400,全,all,2,1,2,1,11
ダート,2400,全,all,3,1,1,1,12
ダート,2400,全,all,4,1,1,2,11
ダート,2400,全,all,5,1,1,2,10
ダート,2400,全,all,6,0,1,2,12
ダート,2400,全,all,7,1,0,2,12
ダート,2400,全,all,8,2,1,1,11
ダート,2400,全,all,9,1,1,2,11
ダート,2400,全,all,10,3,3,1,7
ダート,2400,全,all,11,1,1,1,10
ダート,2400,全,all,12,1,2,0,8
ダート,2400,全,未勝利,1,1,1,0,6
ダート,2400,全,未勝利,2,1,2,0,5
ダート,2400,全,未勝利,3,0,0,1,7
ダート,2400,全,未勝利,4,0,0,0,8
ダート,2400,全,未勝利,5,1,0,1,5
ダート,2400,全,未勝利,6,0,1,1,6
ダート,2400,全,未勝利,7,0,0,1,7
ダート,2400,全,未勝利,8,0,1,1,6
ダート,2400,全,未勝利,9,1,0,1,6
ダート,2400,全,未勝利,10,3,2,1,2
ダート,2400,全,未勝利,11,1,0,1,6
ダート,2400,全,未勝利,12,0,1,0,5
ダート,2400,稍重,1勝クラス,1,0,0,0,2
ダート,2400,稍重,1勝クラス,2,0,0,1,1
ダート,2400,稍重,1勝クラス,3,0,0,0,2
ダート,2400,稍重,1勝クラス,4,1,1,0,0
ダート,2400,稍重,1勝クラス,5,0,1,0,1
ダート,2400,稍重,1勝クラス,6,0,0,1,1
ダート,2400,稍重,1勝クラス,7,0,0,0,2
ダート,2400,稍重,1勝クラス,8,1,0,0,1
ダート,2400,稍重,1勝クラス,9,0,0,0,2
ダート,2400,稍重,1勝クラス,10,0,0,0,1
ダート,2400,稍重,1勝クラス,11,0,0,0,1
ダート,2400,稍重,1勝クラス,12,0,0,0,1
ダート,2400,稍重,all,1,0,1,0,3
ダート,2400,稍重,all,2,0,0,1,3
ダート,2400,稍重,all,3,0,0,0,4
ダート,2400,稍重,all,4,1,1,0,2
ダート,2400,稍重,all,5,1,1,0,2
ダート,2400,稍重,all,6,0,0,1,3
ダート,2400,稍重,all,7,0,0,0,4
ダート,2400,稍重,all,8,1,0,1,2
ダート,2400,稍重,all,9,1,0,1,2
ダート,2400,稍重,all,10,0,1,0,2
ダート,2400,稍重,all,11,0,0,0,3
ダート,2400,稍重,all,12,0,0,0,2
ダート,2400,稍重,未勝利,1,0,1,0,1
ダート,2400,稍重,未勝利,2,0,0,0,2
ダート,2400,稍重,未勝利,3,0,0,0,2
ダート,2400,稍重,未勝利,4,0,0,0,2
ダート,2400,稍重,未勝利,5,1,0,0,1
ダート,2400,稍重,未勝利,6,0,0,0,2
ダート,2400,稍重,未勝利,7,0,0,0,2
ダート,2400,稍重,未勝利,8,0,0,1,1
ダート,2400,稍重,未勝利,9,1,0,1,0
ダート,2400,稍重,未勝利,10,0,1,0,1
ダート,2400,稍重,未勝利,11,0,0,0,2
ダート,2400,稍重,未勝利,12,0,0,0,1
ダート,2400,良,1勝クラス,1,1,0,0,3
ダート,2400,良,1勝クラス,2,0,0,0,4
ダート,2400,良,1勝クラス,3,1,1,0,2
ダート,2400,良,1勝クラス,4,0,0,2,2
ダート,2400,良,1勝クラス,5,0,0,1,3
ダート,2400,良,1勝クラス,6,0,0,0,4
ダート,2400,良,1勝クラス,7,1,0,0,3
ダート,2400,良,1勝クラス,8,0,0,0,4
ダート,2400,良,1勝クラス,9,0,1,1,2
ダート,2400,良,1勝クラス,10,0,0,0,4
ダート,2400,良,1勝クラス,11,0,1,0,2
ダート,2400,良,1勝クラス,12,1,1,0,1
ダート,2400,良,all,1,1,0,0,8
ダート,2400,良,all,2,1,2,0,6
ダート,2400,良,all,3,1,1,1,6
ダート,2400,良,all,4,0,0,2,7
ダート,2400,良,all,5,0,0,2,6
ダート,2400,良,all,6,0,1,0,8
ダート,2400,良,all,7,1,0,1,7
ダート,2400,良,all,8,0,1,0,8
ダート,2400,良,all,9,0,1,1,7
ダート,2400,良,all,10,3,0,1,5
ダート,2400,良,all,11,1,1,1,5
ダート,2400,良,all,12,1,2,0,4
ダート,2400,良,未勝利,1,0,0,0,5
ダート,2400,良,未勝利,2,1,2,0,2
ダート,2400,良,未勝利,3,0,0,1,4
ダート,2400,良,未勝利,4,0,0,0,5
ダート,2400,良,未勝利,5,0,0,1,3
ダート,2400,良,未勝利,6,0,1,0,4
ダート,2400,良,未勝利,7,0,0,1,4
ダート,2400,良,未勝利,8,0,1,0,4
ダート,2400,良,未勝利,9,0,0,0,5
ダート,2400,良,未勝利,10,3,0,1,1
ダート,2400,良,未勝利,11,1,0,1,3
ダート,2400,良,未勝利,12,0,1,0,3
ダート,2400,重,1勝クラス,1,0,0,0,1
ダート,2400,重,1勝クラス,2,0,0,0,1
ダート,2400,重,1勝クラス,3,0,0,0,1
ダート,2400,重,1勝クラス,4,0,0,0,1
ダート,2400,重,1勝クラス,5,0,0,0,1
ダート,2400,重,1勝クラス,6,0,0,0,1
ダート,2400,重,1勝クラス,7,0,0,1,0
ダート,2400,重,1勝クラス,8,1,0,0,0
ダート,2400,重,1勝クラス,9,0,0,0,1
ダート,2400,重,1勝クラス,10,0,1,0,0
ダート,2400,重,1勝クラス,11,0,0,0,1
ダート,2400,重,1勝クラス,12,0,0,0,1
ダート,2400,重,all,1,0,0,0,1
ダート,2400,重,all,2,0,0,0,1
ダート,2400,重,all,3,0,0,0,1
ダート,2400,重,all,4,0,0,0,1
ダート,2400,重,all,5,0,0,0,1
ダート,2400,重,all,6,0,0,0,1
ダート,2400,重,all,7,0,0,1,0
ダート,2400,重,all,8,1,0,0,0
ダート,2400,重,all,9,0,0,0,1
ダート,2400,重,all,10,0,1,0,0
ダート,2400,重,all,11,0,0,0,1
ダート,2400,重,all,12,0,0,0,1
芝,1000,全,all,1,0,0,0,1
芝,1000,全,all,2,0,1,0,0
芝,1000,全,all,3,0,0,0,1
芝,1000,全,all,4,0,0,0,1
芝,1000,全,all,5,0,0,0,1
芝,1000,全,all,6,0,0,0,1
芝,1000,全,all,7,0,0,0,1
芝,1000,全,all,9,0,0,0,1
芝,1000,全,all,10,0,0,0,1
芝,1000,全,all,11,1,0,0,0
芝,1000,全,all,12,0,0,0,1
芝,1000,全,all,13,0,0,1,0
芝,1000,全,新馬,1,0,0,0,1
芝,1000,全,新馬,2,0,1,0,0
芝,1000,全,新馬,3,0,0,0,1
芝,1000,全,新馬,4,0,0,0,1
芝,1000,全,新馬,5,0,0,0,1
芝,1000,全,新馬,6,0,0,0,1
芝,1000,全,新馬,7,0,0,0,1
芝,1000,全,新馬,9,0,0,0,1
芝,1000,全,新馬,10,0,0,0,1
芝,1000,全,新馬,11,1,0,0,0
芝,1000,全,新馬,12,0,0,0,1
芝,1000,全,新馬,13,0,0,1,0
芝,1000,良,all,1,0,0,0,1
芝,1000,良,all,2,0,1,0,0
芝,1000,良,all,3,0,0,0,1
芝,1000,良,all,4,0,0,0,1
芝,1000,良,all,5,0,0,0,1
芝,1000,良,all,6,0,0,0,1
芝,1000,良,all,7,0,0,0,1
芝,1000,良,all,9,0,0,0,1
芝,1000,良,all,10,0,0,0,1
芝,1000,良,all,11,1,0,0,0
芝,1000,良,all,12,0,0,0,1
芝,1000,良,all,13,0,0,1,0
芝,1000,良,新馬,1,0,0,0,1
芝,1000,良,新馬,2,0,1,0,0
芝,1000,良,新馬,3,0,0,0,1
芝,1000,良,新馬,4,0,0,0,1
芝,1000,良,新馬,5,0,0,0,1
芝,1000,良,新馬,6,0,0,0,1
芝,1000,良,新馬,7,0,0,0,1
芝,1000,良,新馬,9,0,0,0,1
芝,1000,良,新馬,10,0,0,0,1
芝,1000,良,新馬,11,1,0,0,0
芝,1000,良,新馬,12,0,0,0,1
芝,1000,良,新馬,13,0,0,1,0
芝,1200,全,1勝クラス,1,6,2,2,34
芝,1200,全,1勝クラス,2,4,3,5,31
芝,1200,全,1勝クラス,3,4,4,4,31
芝,1200,全,1勝クラス,4,1,3,4,36
芝,1200,全,1勝クラス,5,0,2,6,35
芝,1200,全,1勝クラス,6,0,7,1,36
芝,1200,全,1勝クラス,7,1,1,3,38
芝,1200,全,1勝クラス,8,0,5,1,38
芝,1200,全,1勝クラス,9,6,2,2,33
芝,1200,全,1勝クラス,10,1,2,2,38
芝,1200,全,1勝クラス,11,4,3,1,34
芝,1200,全,1勝クラス,12,6,1,2,30
芝,1200,全,1勝クラス,13,3,2,1,29
芝,1200,全,1勝クラス,14,0,5,3,24
芝,1200,全,1勝クラス,15,5,0,5,20
芝,1200,全,1勝クラス,16,3,2,4,18
芝,1200,全,2勝クラス,1,5,1,0,27
芝,1200,全,2勝クラス,2,0,4,3,26
芝,1200,全,2勝クラス,3,2,4,2,25
芝,1200,全,2勝クラス,4,1,4,5,23
芝,1200,全,2勝クラス,5,1,2,0,29
芝,1200,全,2勝クラス,6,3,1,1,28
芝,1200,全,2勝クラス,7,0,2,1,29
芝,1200,全,2勝クラス,8,3,2,0,28
芝,1200,全,2勝クラス,9,2,1,2,28
芝,1200,全,2勝クラス,10,2,2,3,25
芝,1200,全,2勝クラス,11,1,2,2,26
芝,1200,全,2勝クラス,12,2,1,3,24
芝,1200,全,2勝クラス,13,1,2,3,22
芝,1200,全,2勝クラス,14,7,3,1,14
芝,1200,全,2勝クラス,15,3,2,2,11
芝,1200,全,2勝クラス,16,0,0,5,12
芝,1200,全,3勝クラス,1,0,1,2,3
芝,1200,全,3勝クラス,2,0,0,1,5
芝,1200,全,3勝クラス,3,1,2,1,2
芝,1200,全,3勝クラス,4,0,0,1,5
芝,1200,全,3勝クラス,5,0,0,0,6
芝,1200,全,3勝クラス,6,0,0,0,6
芝,1200,全,3勝クラス,7,0,0,0,6
芝,1200,全,3勝クラス,8,0,2,0,4
芝,1200,全,3勝クラス,9,0,0,0,6
芝,1200,全,3勝クラス,10,1,0,0,5
芝,1200,全,3勝クラス,11,1,0,0,5
芝,1200,全,3勝クラス,12,0,0,0,6
芝,1200,全,3勝クラス,13,1,0,0,4
芝,1200,全,3勝クラス,14,0,0,0,5
芝,1200,全,3勝クラス,15,1,1,0,2
芝,1200,全,3勝クラス,16,1,0,1,1
芝,1200,全,all,1,20,10,18,133
芝,1200,全,all,2,12,12,21,134
芝,1200,全,all,3,12,15,16,136
芝,1200,全,all,4,11,16,19,135
芝,1200,全,all,5,11,10,11,147
芝,1200,全,all,6,13,23,6,136
芝,1200,全,all,7,6,14,10,146
芝,1200,全,all,8,9,16,12,135
芝,1200,全,all,9,16,6,6,136
芝,1200,全,all,10,8,9,13,128
芝,1200,全,all,11,12,12,4,119
芝,1200,全,all,12,14,5,8,112
芝,1200,全,all,13,8,8,9,104
芝,1200,全,all,14,13,10,7,88
芝,1200,全,all,15,12,6,10,72
芝,1200,全,all,16,6,7,13,67
芝,1200,全,オープン,1,1,0,7,17
芝,1200,全,オープン,2,3,0,1,20
芝,1200,全,オープン,3,1,0,2,21
芝,1200,全,オープン,4,2,1,1,21
芝,1200,全,オープン,5,3,2,0,20
芝,1200,全,オープン,6,2,3,0,20
芝,1200,全,オープン,7,0,3,2,20
芝,1200,全,オープン,8,1,2,2,19
芝,1200,全,オープン,9,1,2,1,21
芝,1200,全,オープン,10,1,2,3,18
芝,1200,全,オープン,11,2,1,0,20
芝,1200,全,オープン,12,1,1,1,19
芝,1200,全,オープン,13,3,2,0,17
芝,1200,全,オープン,14,3,2,2,13
芝,1200,全,オープン,15,1,1,1,13
芝,1200,全,オープン,16,0,3,2,10
芝,1200,全,新馬,1,0,3,3,8
芝,1200,全,新馬,2,1,0,2,11
芝,1200,全,新馬,3,0,0,0,14
芝,1200,全,新馬,4,1,2,3,8
芝,1200,全,新馬,5,2,2,3,7
芝,1200,全,新馬,6,4,3,1,6
芝,1200,全,新馬,7,2,3,1,6
芝,1200,全,新馬,8,1,0,1,10
芝,1200,全,新馬,9,1,0,0,8
芝,1200,全,新馬,10,0,0,0,7
芝,1200,全,新馬,11,0,1,0,4
芝,1200,全,新馬,12,0,0,0,4
芝,1200,全,新馬,13,0,0,0,3
芝,1200,全,新馬,14,1,0,0,1
芝,1200,全,新馬,15,0,0,0,1
芝,1200,全,新馬,16,1,0,0,0
芝,1200,全,未勝利,1,8,3,4,44
芝,1200,全,未勝利,2,4,5,9,41
芝,1200,全,未勝利,3,4,5,7,43
芝,1200,全,未勝利,4,6,6,5,42
芝,1200,全,未勝利,5,5,2,2,50
芝,1200,全,未勝利,6,4,9,3,40
芝,1200,全,未勝利,7,3,5,3,47
芝,1200,全,未勝利,8,4,5,8,36
芝,1200,全,未勝利,9,6,1,1,40
芝,1200,全,未勝利,10,3,3,5,35
芝,1200,全,未勝利,11,4,5,1,30
芝,1200,全,未勝利,12,5,2,2,29
芝,1200,全,未勝利,13,0,2,5,29
芝,1200,全,未勝利,14,2,0,1,31
芝,1200,全,未勝利,15,2,2,2,25
芝,1200,全,未勝利,16,1,2,1,26
芝,1200,稍重,1勝クラス,1,2,0,0,9
芝,1200,稍重,1勝クラス,2,0,1,1,8
芝,1200,稍重,1勝クラス,3,1,1,0,9
芝,1200,稍重,1勝クラス,4,0,0,2,9
芝,1200,稍重,1勝クラス,5,0,1,1,9
芝,1200,稍重,1勝クラス,6,0,1,1,9
芝,1200,稍重,1勝クラス,7,0,0,1,9
芝,1200,稍重,1勝クラス,8,0,1,0,10
芝,1200,稍重,1勝クラス,9,1,0,1,9
芝,1200,稍重,1勝クラス,10,0,1,1,9
芝,1200,稍重,1勝クラス,11,0,1,0,10
芝,1200,稍重,1勝クラス,12,1,1,0,9
芝,1200,稍重,1勝クラス,13,1,0,1,9
芝,1200,稍重,1勝クラス,14,0,2,0,7
芝,1200,稍重,1勝クラス,15,3,0,1,4
芝,1200,稍重,1勝クラス,16,2,1,1,4
芝,1200,稍重,2勝クラス,1,0,0,0,6
芝,1200,稍重,2勝クラス,2,0,0,1,5
芝,1200,稍重,2勝クラス,3,1,1,0,4
芝,1200,稍重,2勝クラス,4,0,0,0,6
芝,1200,稍重,2勝クラス,5,0,0,0,6
芝,1200,稍重,2勝クラス,6,0,1,0,5
芝,1200,稍重,2勝クラス,7,0,1,0,5
芝,1200,稍重,2勝クラス,8,2,0,0,4
芝,1200,稍重,2勝クラス,9,0,0,1,5
芝,1200,稍重,2勝クラス,10,0,2,1,3
芝,1200,稍重,2勝クラス,11,0,0,1,5
芝,1200,稍重,2勝クラス,12,1,0,0,5
芝,1200,稍重,2勝クラス,13,1,0,1,4
芝,1200,稍重,2勝クラス,14,0,1,1,4
芝,1200,稍重,2勝クラス,15,1,0,0,3
芝,1200,稍重,2勝クラス,16,0,0,0,4
芝,1200,稍重,3勝クラス,1,0,0,1,0
芝,1200,稍重,3勝クラス,2,0,0,0,1
芝,1200,稍重,3勝クラス,3,0,1,0,0
芝,1200,稍重,3勝クラス,4,0,0,0,1
芝,1200,稍重,3勝クラス,5,0,0,0,1
芝,1200,稍重,3勝クラス,6,0,0,0,1
芝,1200,稍重,3勝クラス,7,0,0,0,1
芝,1200,稍重,3勝クラス,8,0,0,0,1
芝,1200,稍重,3勝クラス,9,0,0,0,1
芝,1200,稍重,3勝クラス,10,0,0,0,1
芝,1200,稍重,3勝クラス,11,0,0,0,1
芝,1200,稍重,3勝クラス,12,0,0,0,1
芝,1200,稍重,3勝クラス,13,0,0,0,1
芝,1200,稍重,3勝クラス,14,0,0,0,1
芝,1200,稍重,3勝クラス,15,1,0,0,0
芝,1200,稍重,all,1,4,2,4,30
芝,1200,稍重,all,2,1,2,2,34
芝,1200,稍重,all,3,3,4,3,30
芝,1200,稍重,all,4,2,2,5,31
芝,1200,稍重,all,5,3,2,1,34
芝,1200,稍重,all,6,2,6,1,31
芝,1200,稍重,all,7,1,3,2,33
芝,1200,稍重,all,8,2,4,1,33
芝,1200,稍重,all,9,2,0,4,32
芝,1200,稍重,all,10,3,3,5,27
芝,1200,稍重,all,11,1,1,1,30
芝,1200,稍重,all,12,3,2,1,28
芝,1200,稍重,all,13,3,1,4,26
芝,1200,稍重,all,14,1,4,1,24
芝,1200,稍重,all,15,7,1,2,17
芝,1200,稍重,all,16,3,2,3,18
芝,1200,稍重,オープン,1,0,0,1,3
芝,1200,稍重,オープン,2,1,0,0,3
芝,1200,稍重,オープン,3,0,0,0,4
芝,1200,稍重,オープン,4,1,0,0,3
芝,1200,稍重,オープン,5,0,1,0,3
芝,1200,稍重,オープン,6,0,0,0,4
芝,1200,稍重,オープン,7,0,1,0,3
芝,1200,稍重,オープン,8,0,0,0,4
芝,1200,稍重,オープン,9,0,0,1,3
芝,1200,稍重,オープン,10,0,0,1,3
芝,1200,稍重,オープン,11,0,0,0,3
芝,1200,稍重,オープン,12,0,0,0,3
芝,1200,稍重,オープン,13,1,1,0,1
芝,1200,稍重,オープン,14,0,1,0,1
芝,1200,稍重,オープン,15,1,0,0,1
芝,1200,稍重,オープン,16,0,0,1,1
芝,1200,稍重,新馬,1,0,0,1,2
芝,1200,稍重,新馬,2,0,0,0,3
芝,1200,稍重,新馬,3,0,0,0,3
芝,1200,稍重,新馬,4,0,1,1,1
芝,1200,稍重,新馬,5,1,0,0,2
芝,1200,稍重,新馬,6,1,2,0,0
芝,1200,稍重,新馬,7,0,0,1,2
芝,1200,稍重,新馬,8,0,0,0,3
芝,1200,稍重,新馬,9,0,0,0,2
芝,1200,稍重,新馬,10,0,0,0,2
芝,1200,稍重,新馬,11,0,0,0,1
芝,1200,稍重,新馬,12,0,0,0,1
芝,1200,稍重,新馬,13,0,0,0,1
芝,1200,稍重,新馬,14,0,0,0,1
芝,1200,稍重,新馬,15,0,0,0,1
芝,1200,稍重,新馬,16,1,0,0,0
芝,1200,稍重,未勝利,1,2,2,1,10
芝,1200,稍重,未勝利,2,0,1,0,14
芝,1200,稍重,未勝利,3,1,1,3,10
芝,1200,稍重,未勝利,4,1,1,2,11
芝,1200,稍重,未勝利,5,2,0,0,13
芝,1200,稍重,未勝利,6,1,2,0,12
芝,1200,稍重,未勝利,7,1,1,0,13
芝,1200,稍重,未勝利,8,0,3,1,11
芝,1200,稍重,未勝利,9,1,0,1,12
芝,1200,稍重,未勝利,10,3,0,2,9
芝,1200,稍重,未勝利,11,1,0,0,10
芝,1200,稍重,未勝利,12,1,1,1,9
芝,1200,稍重,未勝利,13,0,0,2,10
芝,1200,稍重,未勝利,14,1,0,0,10
芝,1200,稍重,未勝利,15,1,1,1,8
芝,1200,稍重,未勝利,16,0,1,1,9
芝,1200,良,1勝クラス,1,4,2,2,22
芝,1200,良,1勝クラス,2,3,2,4,21
芝,1200,良,1勝クラス,3,3,3,4,19
芝,1200,良,1勝クラス,4,1,3,2,24
芝,1200,良,1勝クラス,5,0,1,5,23
芝,1200,良,1勝クラス,6,0,6,0,24
芝,1200,良,1勝クラス,7,1,1,2,26
芝,1200,良,1勝クラス,8,0,4,1,25
芝,1200,良,1勝クラス,9,4,2,0,23
芝,1200,良,1勝クラス,10,1,1,1,26
芝,1200,良,1勝クラス,11,4,2,1,21
芝,1200,良,1勝クラス,12,5,0,1,19
芝,1200,良,1勝クラス,13,2,1,0,18
芝,1200,良,1勝クラス,14,0,1,3,16
芝,1200,良,1勝クラス,15,1,0,3,15
芝,1200,良,1勝クラス,16,1,1,3,11
芝,1200,良,2勝クラス,1,5,1,0,19
芝,1200,良,2勝クラス,2,0,3,2,20
芝,1200,良,2勝クラス,3,1,3,2,19
芝,1200,良,2勝クラス,4,1,4,4,16
芝,1200,良,2勝クラス,5,1,2,0,21
芝,1200,良,2勝クラス,6,3,0,1,21
芝,1200,良,2勝クラス,7,0,0,1,23
芝,1200,良,2勝クラス,8,0,2,0,23
芝,1200,良,2勝クラス,9,2,1,1,21
芝,1200,良,2勝クラス,10,2,0,2,20
芝,1200,良,2勝クラス,11,1,2,1,19
芝,1200,良,2勝クラス,12,1,1,3,18
芝,1200,良,2勝クラス,13,0,2,2,17
芝,1200,良,2勝クラス,14,7,2,0,9
芝,1200,良,2勝クラス,15,1,2,2,8
芝,1200,良,2勝クラス,16,0,0,4,8
芝,1200,良,3勝クラス,1,0,1,1,3
芝,1200,良,3勝クラス,2,0,0,1,4
芝,1200,良,3勝クラス,3,1,1,1,2
芝,1200,良,3勝クラス,4,0,0,1,4
