,式別,馬番,配当,人気
0,単勝,8,560,3
1,複勝,8,250,6
2,複勝,5,170,1
3,複勝,10,400,8
4,枠連,5-6,780,1
5,馬連,5-8,900,1
6,ワイド,5-8,420,1
7,ワイド,8-10,1790,26
8,ワイド,5-10,1190,19
9,馬単,8→5,1520,1
10,3連複,5-8-10,5640,23
11,3連単,8→5→10,25340,96
