,式別,馬番,配当,人気
0,単勝,13,260,1
1,複勝,13,110,1
2,複勝,1,120,2
3,複勝,5,140,3
4,枠連,1-8,290,1
5,馬連,1-13,420,1
6,ワイド,1-13,190,1
7,ワイド,5-13,360,4
8,ワイド,1-5,270,2
9,馬単,13→1,770,1
10,3連複,1-5-13,650,1
11,3連単,13→1→5,2240,1
