,式別,馬番,配当,人気
0,単勝,5,190,1
1,複勝,5,110,1
2,複勝,10,210,6
3,複勝,9,120,2
4,枠連,4-6,330,1
5,馬連,5-10,890,2
6,ワイド,5-10,380,3
7,ワイド,5-9,160,1
8,ワイド,9-10,550,9
9,馬単,5→10,1590,5
10,3連複,5-9-10,960,2
11,3連単,5→10→9,5000,7
