,式別,馬番,配当,人気
0,単勝,12,610,4
1,複勝,12,220,3
2,複勝,7,210,2
3,複勝,13,520,10
4,枠連,5-8,1440,4
5,馬連,7-12,2230,6
6,ワイド,7-12,830,7
7,ワイド,12-13,1380,21
8,ワイド,7-13,2870,38
9,馬単,12→7,4670,15
10,3連複,7-12-13,10500,49
11,3連単,12→7→13,47750,191
