,式別,馬番,配当,人気
0,単勝,7,370,2
1,複勝,7,130,2
2,複勝,1,200,5
3,複勝,6,120,1
4,枠連,1-7,2550,10
5,馬連,1-7,2700,8
6,ワイド,1-7,740,8
7,ワイド,6-7,240,1
8,ワイド,1-6,590,7
9,馬単,7→1,4400,17
10,3連複,1-6-7,2050,5
11,3連単,7→1→6,15820,51
