,式別,馬番,配当,人気
0,単勝,8,430,3
1,複勝,8,140,3
2,複勝,1,130,2
3,複勝,9,110,1
4,枠連,1-7,770,3
5,馬連,1-8,1070,3
6,ワイド,1-8,350,3
7,ワイド,8-9,190,1
8,ワイド,1-9,210,2
9,馬単,8→1,2090,6
10,3連複,1-8-9,690,1
11,3連単,8→1→9,5210,8
