,式別,馬番,配当,人気
0,単勝,4,360,2
1,複勝,4,150,2
2,複勝,10,430,5
3,複勝,13,250,3
4,枠連,2-5,790,4
5,馬連,4-10,3470,12
6,ワイド,4-10,810,7
7,ワイド,4-13,650,3
8,ワイド,10-13,2110,25
9,馬単,4→10,5560,18
10,3連複,4-10-13,7080,19
11,3連単,4→10→13,40210,106
