,式別,馬番,配当,人気
0,単勝,7,260,2
1,複勝,7,110,1
2,複勝,6,150,3
3,複勝,8,110,2
4,馬連,6-7,1170,5
5,ワイド,6-7,350,6
6,ワイド,7-8,160,1
7,ワイド,6-8,220,2
8,馬単,7→6,1660,6
9,3連複,6-7-8,600,2
10,3連単,7→6→8,3940,11
