,式別,馬番,配当,人気
0,単勝,2,230,1
1,複勝,2,120,1
2,複勝,11,200,4
3,複勝,8,150,2
4,枠連,1-6,480,1
5,馬連,2-11,1130,3
6,ワイド,2-11,450,4
7,ワイド,2-8,190,1
8,ワイド,8-11,780,7
9,馬単,2→11,1520,4
10,3連複,2-8-11,1550,3
11,3連単,2→11→8,5920,5
