,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,モモンウールー,牝4,55.0,松山,池添,栗東,2021105984,1126,ドレフォン Drefong(米) ,ユアスイスイ ,ダイワメジャー ,-0.6893129467983656,11,-0.47490239242524057,11,,
1,1,2,テーオールビー,牝4,55.0,斎藤,宮,栗東,2021109027,1178,サンダースノー Thunder Snow(愛) ,レディロックバンド ,マンハッタンカフェ ,0.6113004641776109,3,-0.02508482832034657,3,,
2,2,3,ミッキーマカロン,牝5,56.0,Ｍデムーロ,大久保,栗東,2020103403,5212,キタサンブラック ,シュガーショック Sugar Shock(米) ,Candy Ride ,1.1580109033631378,1,0.16399515190268754,1,,
3,2,4,カテリーナ,牝4,55.0,北村友,田中克,栗東,2021101485,1102,ホークビル Hawkbill(米) ,フェリーチェレガロ ,マンハッタンカフェ ,-0.5027200524144553,9,-0.41036918023264185,9,,
4,3,5,ノボリクレバー,牝5,56.0,菱田,石橋,栗東,2020106393,1144,デクラレーションオブウォー ,スウィングダンス ,クロフネ ,-0.5705086018723985,10,-0.4338138717405471,10,,
5,3,6,アルムエアフォルク,牝5,56.0,永島,平田,栗東,2020105540,1187,シャンハイボビー Shanghai Bobby(米) ,タガノトリオンフ ,ワイルドラッシュ Wild Rush(米) ,0.41285546339540297,4,-0.09371709530094233,4,,
6,4,7,タマモプルメリア,牝4,55.0,高杉,大橋,栗東,2021103593,1213,カリフォルニアクローム California Chrome(米) ,タマモエルドラド ,ゴールドアリュール ,0.11758565910465175,6,-0.19583625153825085,6,,
7,4,8,ミヤジレガリア,牝5,56.0,幸,鈴木孝,栗東,2020100996,732,キタサンブラック ,ミヤジレリゴー ,キングカメハメハ ,0.035053775584934284,7,-0.22437992984614266,7,,
8,5,9,フェルンマンボ,牝6,56.0,国分優,辻野,栗東,2019105975,1125,ヘニーヒューズ Henny Hughes(米) ,スズカエルマンボ ,シンボリクリスエス ,-2.247041314673454,15,-1.0136432465956324,15,,
9,5,10,ルージュアベリア,牝4,55.0,マーカンド,田中博,美浦,2021105058,5626,キズナ ,シアードラマ Sheer Drama(米) ,Burning Roma ,-2.4179358304917224,16,-1.0727471695411714,16,,
10,6,11,クリノクリスタル,牝5,56.0,田口,大橋,栗東,2020107081,1208,ブラックタイド ,クリスタルキャノン ,クロフネ ,0.14286641276798429,5,-0.18709289479933885,5,,
11,6,12,ピエナパイロ,牝5,56.0,河原田,渡辺,栗東,2020101335,1204,パイロ Pyro(米) ,メメキューティー ,ゴールドアリュール ,-1.3516696016640877,12,-0.7039786533233902,12,,
12,7,13,オーケーカルメン,牝4,55.0,団野,奥村豊,栗東,2021102380,1180,ドレフォン Drefong(米) ,ウインフロレゾン ,フジキセキ ,-0.2071109111711979,8,-0.30813266420179364,8,,
13,7,14,シュピカ,牝7,56.0,岩田望,千田,栗東,2018101572,1174,プリサイスエンド Precise End(米) ,アサカラヴァーズ ,キングヘイロー ,-1.53041673224011,14,-0.7657984055940601,14,,
14,8,15,キープスマイリング,牝5,56.0,鮫島駿,武井,美浦,2020103248,1157,Quality Road ,ウィープノーモア Weep No More(米) ,Mineshaft (米) ,0.6207439738442019,2,-0.021818787482247415,2,,
15,8,16,ダブルハートボンド,牝4,55.0,坂井,大久保,栗東,2021105700,1163,キズナ ,パーシステントリー Persistently(米) ,Smoke Glacken ,-1.3867280361151442,13,-0.7161036240895087,13,,
