,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジューンセクレタ,牡2,56.0,高倉,武英,516(0),栗東,2023110029,01130,Maclean's Music  ,Bazinga Baby  ,Afleet Alex  ,0.5880728880796596,3
1,1,2,エイシンビリオン,牝2,55.0,小沢,今野,462(0),栗東,2023105514,01185,モーニン  ,エイシンコアー  ,エイシンデピュティ  ,-1.0591202413154843,5
2,2,3,ノリノドラゴン,牡2,56.0,城戸,荒川,454(0),栗東,2023101721,01147,ホッコータルマエ  ,ジェッシージェニー  ,ストロングリターン  ,-1.7960777721758885,8
3,2,4,ヴァンロゼ,牝2,55.0,松若,東田,456(0),栗東,2023102491,01154,シャンハイボビー  Shanghai Bobby(米)  ,ラタンペットロゼ  ,ストーミングホーム  Storming Home(英)  ,-1.2695115214416495,6
4,3,5,リリーサンダー,牡2,53.0,▲和田陽,緒方,424(0),栗東,2023104172,01223,ミスチヴィアスアレックス  Mischevious Alex(米)  ,クロランサス  ,ディープインパクト  ,-4.4071917333206825,15
5,3,6,ジャスパールビー,牝2,54.0,☆松本,森秀,438(0),栗東,2023110097,01191,Leinster  ,Pioneer Alexis  ,Pioneerof the Nile  ,1.6881986870189276,2
6,4,7,モズジェネラル,牡2,56.0,国分恭,田中克,508(0),栗東,2023105727,01124,モズアスコット  ,モズアーントモー  ,Uncle Mo  (米)  ,2.0318649533039483,1
7,4,8,ポルタシャーンス,牝2,55.0,斎藤,武藤,460(0),美浦,2023106655,01178,デクラレーションオブウォー  ,レッドフォーチュン  ,クロフネ  ,-4.521623847689668,16
8,5,9,マイカラー,牡2,56.0,岩田望,吉岡,456(0),栗東,2023110031,01174,City of Light  (米)  ,Moart  ,Uncle Mo  (米)  ,-2.420721600206875,11
9,5,10,マーゴットオネイロ,牡2,56.0,団野,小林,480(0),栗東,2023105310,01180,ゴールドドリーム  ,デイトユアドリーム  ,トワイニング  Twining(米)  ,-2.06968392977692,9
10,6,11,アスクケンタッキー,牡2,56.0,坂井,藤原,474(0),栗東,2023110100,01163,Good Magic  ,Entirely  ,Point of Entry  ,-2.2894897495814703,10
11,6,12,ガーネットフレア,牝2,55.0,西村淳,杉山佳,450(0),栗東,2023107075,01171,ニューイヤーズデイ  ,スペクトロライト  ,ディープインパクト  ,-1.6532620763852057,7
12,7,13,ウシワカマル,牡2,56.0,田口,安達,460(0),栗東,2023105459,01208,マテラスカイ  ,カマクラ  ,シンボリクリスエス  ,-3.8596294537240627,14
13,7,14,リーグナイト,牡2,53.0,▲田山,新谷,460(0),栗東,2023106284,01220,キズナ  ,サリエル  ,キングカメハメハ  ,-0.43380510307650794,4
14,8,15,ヒャクギマル,牡2,56.0,菱田,坂口,472(0),栗東,2023105890,01144,フォーウィールドライブ  Four Wheel Drive(米)  ,マジックビューティ  ,オルフェーヴル  ,-3.2465228821955137,12
15,8,16,パープルウインド,牝2,52.0,▲古川奈,羽月,384(0),栗東,2023109108,01190,サトノアラジン  ,ラベンダーカラー  ,サクラバクシンオー  ,-3.2841792139764405,13
