,式別,馬番,配当,人気
0,単勝,3,1530,6
1,複勝,3,410,6
2,複勝,2,640,9
3,複勝,4,250,3
4,枠連,1-2,3290,15
5,馬連,2-3,14990,45
6,ワイド,2-3,4100,47
7,ワイド,3-4,1200,12
8,ワイド,2-4,2230,27
9,馬単,3→2,28260,89
10,3連複,2-3-4,22020,76
11,3連単,3→2→4,176630,573
