,式別,馬番,配当,人気
0,単勝,9,280,2
1,複勝,9,110,2
2,複勝,10,160,4
3,複勝,1,110,1
4,枠連,5-5,1210,4
5,馬連,9-10,1160,4
6,ワイド,9-10,350,3
7,ワイド,1-9,160,1
8,ワイド,1-10,370,5
9,馬単,9→10,1800,5
10,3連複,1-9-10,580,1
11,3連単,9→10→1,4410,10
