,式別,馬番,配当,人気
0,単勝,14,180,1
1,複勝,14,110,1
2,複勝,8,110,2
3,複勝,13,170,4
4,枠連,4-7,160,1
5,馬連,8-14,180,1
6,ワイド,8-14,130,1
7,ワイド,13-14,270,2
8,ワイド,8-13,360,5
9,馬単,14→8,320,1
10,3連複,8-13-14,420,1
11,3連単,14→8→13,1250,2
