,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202202010209,1,6,10,ブルトンクール,牝3,52.0,Ｍ．デム,0:1:47.3,,17.1,7.0,444,[東] 新開幸一,1800,晴,芝,良,2022年06月12日,1勝クラス,2019104868,05212,1-1-1-1,35.5
202202010209,2,1,1,モチベーション,牝3,52.0,菱田裕二,0:1:47.4,1/2,13.8,5.0,434,[東] 清水英克,1800,晴,芝,良,2022年06月12日,1勝クラス,2019103280,01144,3-3-4-4,35.3
202202010209,3,8,14,ヴェントボニート,牝5,55.0,池添謙一,0:1:47.4,ハナ,2.8,1.0,428,[西] 池添学,1800,晴,芝,良,2022年06月12日,1勝クラス,2017101317,01032,8-8-7-6,35.0
202202010209,4,3,4,ハーツラプソディ,牝4,55.0,藤岡康太,0:1:47.5,クビ,8.4,4.0,502,[西] 今野貞一,1800,晴,芝,良,2022年06月12日,1勝クラス,2018100397,01116,3-5-4-4,35.4
202202010209,5,4,6,ホウオウプリンセス,牝6,55.0,吉田隼人,0:1:47.6,1/2,24.7,9.0,450,[西] 吉岡辰弥,1800,晴,芝,良,2022年06月12日,1勝クラス,2016105487,01095,2-2-2-2,35.7
202202010209,6,8,13,レディナビゲーター,牝3,52.0,横山武史,0:1:47.6,クビ,6.4,3.0,492,[東] 萩原清,1800,晴,芝,良,2022年06月12日,1勝クラス,2019105548,01170,10-10-10-10,35.0
202202010209,7,5,7,スマートルグラン,牝4,55.0,浜中俊,0:1:47.7,3/4,68.8,11.0,436,[東] 鹿戸雄一,1800,晴,芝,良,2022年06月12日,1勝クラス,2018103883,01115,13-13-10-10,35.1
202202010209,8,7,12,オーソレミオ,牝3,52.0,横山和生,0:1:47.8,クビ,3.5,2.0,448,[西] 昆貢,1800,晴,芝,良,2022年06月12日,1勝クラス,2019106198,01140,6-6-6-6,35.6
202202010209,9,7,11,ミント,牝3,52.0,荻野琢真,0:1:47.9,1/2,41.9,10.0,498,[西] 友道康夫,1800,晴,芝,良,2022年06月12日,1勝クラス,2019105365,01112,12-12-13-13,35.1
202202010209,10,4,5,エレフセリア,牝4,55.0,丹内祐次,0:1:47.9,クビ,15.5,6.0,446,[東] 武藤善則,1800,晴,芝,良,2022年06月12日,1勝クラス,2018102176,01091,6-8-7-8,35.5
202202010209,11,6,9,スパークオブライフ,牝6,55.0,菊沢一樹,0:1:48.0,クビ,149.0,13.0,424,[東] 小島茂之,1800,晴,芝,良,2022年06月12日,1勝クラス,2016104523,01161,11-10-10-10,35.4
202202010209,12,5,8,カタリーナ,牝4,55.0,藤岡佑介,0:1:48.1,3/4,19.5,8.0,446,[西] 武英智,1800,晴,芝,良,2022年06月12日,1勝クラス,2018105820,01093,3-3-2-2,36.1
202202010209,13,2,2,キュンストラー,牝4,55.0,斎藤新,0:1:48.1,クビ,101.9,12.0,408,[東] 松永康利,1800,晴,芝,良,2022年06月12日,1勝クラス,2018102186,01178,14-14-14-14,35.0
202202010209,14,3,3,シューラヴァーグ,牝5,55.0,川又賢治,0:1:48.2,1/2,189.2,14.0,452,[西] 畑端省吾,1800,晴,芝,良,2022年06月12日,1勝クラス,2017103103,01166,8-6-7-8,35.9
