,式別,馬番,配当,人気
0,単勝,8,300,2
1,複勝,8,120,2
2,複勝,12,170,4
3,複勝,7,120,1
4,枠連,5-7,1030,3
5,馬連,8-12,1390,5
6,ワイド,8-12,430,4
7,ワイド,7-8,190,1
8,ワイド,7-12,510,6
9,馬単,8→12,2220,9
10,3連複,7-8-12,1120,3
11,3連単,8→12→7,7360,18
