,式別,馬番,配当,人気
0,単勝,14,530,3
1,複勝,14,160,3
2,複勝,6,120,1
3,複勝,5,150,2
4,枠連,4-8,1030,2
5,馬連,6-14,940,2
6,ワイド,6-14,390,2
7,ワイド,5-14,500,3
8,ワイド,5-6,310,1
9,馬単,14→6,1980,4
10,3連複,5-6-14,1270,1
11,3連単,14→6→5,7350,6
