,式別,馬番,配当,人気
0,単勝,12,260,1
1,複勝,12,150,1
2,複勝,14,630,10
3,複勝,13,170,3
4,枠連,6-7,600,2
5,馬連,12-14,5270,19
6,ワイド,12-14,1720,19
7,ワイド,12-13,360,2
8,ワイド,13-14,2940,30
9,馬単,12→14,6060,17
10,3連複,12-13-14,6250,21
11,3連単,12→14→13,32240,92
