,式別,馬番,配当,人気
0,単勝,13,1830,6
1,複勝,13,430,7
2,複勝,9,410,6
3,複勝,15,110,1
4,枠連,5-7,10060,22
5,馬連,9-13,12540,32
6,ワイド,9-13,2880,30
7,ワイド,13-15,740,7
8,ワイド,9-15,810,8
9,馬単,13→9,26840,68
10,3連複,9-13-15,7920,29
11,3連単,13→9→15,109590,297
