,式別,馬番,配当,人気
0,単勝,15,610,2
1,複勝,15,190,2
2,複勝,7,120,1
3,複勝,4,210,4
4,枠連,4-8,690,3
5,馬連,7-15,810,1
6,ワイド,7-15,400,1
7,ワイド,4-15,1160,13
8,ワイド,4-7,570,5
9,馬単,15→7,1810,5
10,3連複,4-7-15,3290,8
11,3連単,15→7→4,16940,41
