,式別,馬番,配当,人気
0,単勝,7,300,1
1,複勝,7,150,1
2,複勝,5,160,2
3,複勝,12,260,6
4,枠連,3-4,320,1
5,馬連,5-7,700,1
6,ワイド,5-7,320,1
7,ワイド,7-12,680,6
8,ワイド,5-12,870,9
9,馬単,7→5,1390,1
10,3連複,5-7-12,2930,5
11,3連単,7→5→12,9080,11
