,式別,馬番,配当,人気
0,単勝,6,1260,7
1,複勝,6,350,6
2,複勝,1,400,8
3,複勝,11,270,3
4,枠連,1-3,2680,12
5,馬連,1-6,7320,33
6,ワイド,1-6,1940,27
7,ワイド,6-11,1090,11
8,ワイド,1-11,1700,22
9,馬単,6→1,14020,61
10,3連複,1-6-11,19070,69
11,3連単,6→1→11,125060,457
