,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ファフロツキーズ,牡2,56.0,岩田望,野中,482(+8),栗東,2023106304,01174,キタサンブラック,フライングニンバス,Awesome Again  (加),-1.70541527786795,8
1,2,2,ショーンバローズ,牡2,56.0,田口,松下,468(0),栗東,2023105467,01208,サンダースノー  Thunder Snow(愛),チェリーミルズ,Invincible Spirit  (愛),0.6350021140562829,2
2,3,3,タイムレスラブ,牝2,55.0,高杉,羽月,432(-10),栗東,2023101854,01213,ビッグアーサー,ムードン,フレンチデピュティ  French Deputy(米),0.14728563742586612,3
3,4,4,リフラ,牡2,56.0,西村淳,西村,478(0),栗東,2023106018,01171,シニスターミニスター  Sinister Minister(米),サンタテレサ,ドリームジャーニー,0.7808467828415318,1
4,5,5,アイカンアズーラ,牝2,55.0,酒井,河嶋,444(-4),栗東,2023102036,01034,タワーオブロンドン,ラーナアズーラ,パイロ  Pyro(米),-0.612018053615396,4
5,6,6,ユナダイヤ,牝2,52.0,▲田山,岡田,428(0),栗東,2023106105,01220,サトノクラウン,ブライトメジャー,ダイワメジャー,-0.6312421330104486,5
6,6,7,メロウアンバー,牡2,56.0,幸,坂口,430(+6),栗東,2023107418,00732,タリスマニック  Talismanic(英),イサチルケイ,アグネスデジタル,-2.983248356125395,9
7,7,8,スマートジュリアス,牡2,56.0,武豊,中村,480(0),栗東,2023101452,00666,モズアスコット,スマートノエル,ヴァーミリアン,-3.5667394623381874,10
8,7,9,ミッキージャンプ,牡2,56.0,Ｃデムーロ,池江,454(+6),栗東,2023105274,05473,サートゥルナーリア,オンディナドバイ  Ondina Dubai(亜),E Dubai,-4.193901534064248,11
9,8,10,シャマレル,牡2,55.0,☆吉村,渡辺,444(-2),栗東,2023103425,01216,ルーラーシップ,シャワークライム,ローエングリン,-0.7142025660280311,6
10,8,11,リリーサンライズ,牝2,55.0,坂井,矢作,462(0),栗東,2023103592,01163,ニューイヤーズデイ,レイクキャリー,ダイワメジャー,-1.2533477915738738,7
