,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ロールザダイス,セ3,57.0,鮫島駿,池江,466(-4),栗東,2022106626,01157,エピファネイア,エレーデ,ディープインパクト,2.0232889348622374,4
1,1,2,ロケベンドラ,牝3,55.0,北村友,西園翔,436(+2),栗東,2022105558,01102,イスラボニータ,リベルタンゴ,Smart Strike (加),1.7618356403035307,5
2,2,3,サンウリエル,牡4,58.0,浜中,宮本,484(+4),栗東,2021101304,01115,ディーマジェスティ,ピントゥハティ,アドマイヤムーン,-2.216189957066419,16
3,2,4,プレミアシップ,牡3,54.0,▲田山,吉岡,502(+4),栗東,2022101783,01220,ゴールドシップ,フラワーバレイ Flower Valley(米),ディスクリートキャット Discreet Cat(米),1.2212746719206449,7
4,3,5,サリュエ,牡4,57.0,☆吉村,野中,496(-2),栗東,2021101650,01216,ファインニードル,ザミリア Zameyla(愛),Cape Cross,0.4999922680547705,10
5,3,6,リオンプライム,牝3,55.0,幸,鈴木孝,472(-2),栗東,2022103100,00732,リオンディーズ,スールキートス,キングヘイロー,1.0513628767229968,8
6,4,7,カウンティフェア,牝3,55.0,田口,高野,454(+2),栗東,2022104121,01208,サートゥルナーリア,カウントオンイット,クロフネ,-0.6183809053922887,13
7,4,8,ウインラウダ,牡4,58.0,団野,梅田,522(+14),栗東,2021106206,01180,マクフィ,ウインミレーユ,ステイゴールド,0.6448241143936972,9
8,5,9,ミッキースターダム,セ4,58.0,坂井,前川,462(+2),栗東,2021105765,01163,エピファネイア,ベルダム,ディープインパクト,2.939728854192029,2
9,5,10,ジーティードレス,牝3,55.0,岩田望,辻野,440(-6),栗東,2022105988,01174,サートゥルナーリア,リトルダーリン,ディープインパクト,0.0840570584140811,11
10,6,11,マルクパージュ,牝5,56.0,古川吉,加藤公,424(+2),栗東,2020103495,01015,ハービンジャー Harbinger(英),ディープストーリー,ディープインパクト,3.048873612233799,1
11,6,12,テイクイットオール,牡3,57.0,池添,中竹,458(0),栗東,2022106647,01032,キズナ,トップソリスト,War Front,-0.8235430045989487,14
12,7,13,マーシーラン,牝4,56.0,高杉,渡辺,464(-10),栗東,2021103901,01213,レッドファルクス,ラックアサイン,ハービンジャー Harbinger(英),-5.14443828149043,18
13,7,14,レーンアジリティ,牡3,57.0,松若,中尾,478(+10),栗東,2022107325,01154,ルヴァンスレーヴ,マザーズウィッシュ,タイキシャトル,-3.132954505119903,17
14,7,15,ムーンライトラガー,牝3,55.0,荻野琢,大久保,420(-16),栗東,2022104710,01112,オルフェーヴル,オープンウォーター,Include,-1.6927043177121917,15
15,8,16,エボルヴィング,牡4,58.0,西村淳,藤原,452(-10),栗東,2021105865,01171,ハーツクライ,リリサイド Liliside(仏),American Post,-0.5439748928104962,12
16,8,17,ダークブロンド,牝5,56.0,Ｃデムーロ,高橋亮,430(-6),栗東,2020103655,05473,ハービンジャー Harbinger(英),モンローブロンド,アドマイヤベガ,2.3272329564288876,3
17,8,18,コスモグローリー,牡3,57.0,和田竜,北出,466(+18),栗東,2022105470,01018,キズナ,フォルト Fault(米),Blame,1.3542441295698762,6
