,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ライカ,牡2,56.0,木幡巧,杉浦,440(+2),美浦,2023104042,01162,サンダースノー Thunder Snow(愛),アカリ,ネオユニヴァース,-0.829362024914927,10
1,2,2,ニシノナスタチウム,牝2,55.0,内田博,武市,466(+10),美浦,2023104698,00422,ダンカーク  Dunkirk(米),セイウンピーチ,モーリス,-0.6137431051627193,5
2,2,3,ショウナンライラ,牡2,56.0,菅原明,戸田,496(+16),美浦,2023100277,01179,サートゥルナーリア,ブルーイリュージョン  Blue Illusion(英),Dubawi,-0.5809501914083697,4
3,3,4,キャッチアシーフ,牡2,56.0,菱田,佐藤悠,506(0),栗東,2023103810,01144,マインドユアビスケッツ  Mind Your Biscuits(米),フルオブグレース,ヴィクトワールピサ,-1.3907242076343003,13
4,3,5,テンレディーゴー,牡2,56.0,佐々木,菊川,478(+2),美浦,2023102915,01197,デクラレーションオブウォー,タッシーエルモ,エピファネイア,-0.7474262998329289,9
5,4,6,ブラックパロット,牡2,56.0,プーシャン,黒岩,540(+4),美浦,2023107307,05678,アドマイヤマーズ,リアアントニア  Ria Antonia(米),Rockport Harbor,-0.3540976940504863,2
6,4,7,サドルトウショウ,牝2,55.0,岩部,萱野,478(0),美浦,2023102971,00726,ジャスタウェイ,ブリーズトウショウ,シンボリクリスエス,-1.813088737900528,15
7,5,8,アドマイヤウルトラ,牡2,56.0,マーカンド,宮田,--,美浦,2023106836,05626,リオンディーズ,アドマイヤシーマ,ディープインパクト,-0.7051659309263771,6
8,5,9,ブールドネージュ,牝2,55.0,小林脩,大和田,454(0),美浦,2023106591,01183,ヴァンゴッホ,スノークリスマス,ブラックタイド,-0.7370600145227396,8
9,6,10,カテドラルクォーツ,牡2,56.0,原,菊沢,466(0),美浦,2023103668,01184,ブリックスアンドモルタル  Bricks and Mortar(米),レディトリス,エンパイアメーカー  Empire Maker(米),-0.8621718704693405,11
10,6,11,ムーランオランジュ,牡2,56.0,小崎,小崎,488(+6),栗東,2023100741,01152,カリフォルニアクローム  California Chrome(米),マネーペニー  Moneypenny(米),Monarchos,-0.7085082511056773,7
11,7,12,メイショウユウブ,牡2,56.0,横山武,蛯名正,502(-2),美浦,2023104913,01170,スワーヴリチャード,カカリア,ヨハネスブルグ  Johannesburg(米),-0.9093244312412896,12
12,7,13,シュンポシオン,牡2,56.0,石橋脩,矢野,440(0),美浦,2023102135,01077,アルアイン,グレイトサンディー,スマートファルコン,-0.4660676483109595,3
13,8,14,タケルムサシ,牡2,56.0,岩田康,斎藤誠,482(+2),美浦,2023105177,05203,ルヴァンスレーヴ,ヒシアルコル,ダイワメジャー,-0.3008990590320305,1
14,8,15,マイネルトレマーズ,牡2,56.0,津村,手塚久,558(-2),美浦,2023105363,01092,ベンバトル  Benbatl(英),ネイティヴコード,アグネスデジタル,-1.6989072456301315,14
