,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,メイショウゴールド,牡3,57.0,丹内,荒川,458(-2),栗東,2022103188,01091,カリフォルニアクローム California Chrome(米),メイショウグロッケ,メイショウサムソン,-3.7622809113149036,14
1,1,2,ローズブルーム,牝6,53.0,▲川端,伊藤大,466(+4),美浦,2019101428,01195,グランデッツァ,ローズプラネット,フレンチデピュティ French Deputy(米),-3.9274749763833054,16
2,2,3,ファイブセンス,牝5,56.0,吉田豊,高橋文,466(+8),美浦,2020101550,00733,Frankel,キャシーズソング Kathy's Song(米),Candy Ride,-3.7713042913321115,15
3,2,4,プレゼンティーア,牝4,55.0,☆松本,田中克,490(0),栗東,2021102153,01191,マジェスティックウォリアー Majestic Warrior(米),キョウエイカプリス,ゴールドアリュール,-1.162036699101479,9
4,3,5,レジェンダリーデイ,セ5,58.0,国分恭,森田,564(+6),栗東,2020107018,01124,ダノンレジェンド,ハイウェイトゥグローリー Highway To Glory(愛),Cape Cross,-0.38047892831544533,1
5,3,6,サイコウダネ,牡4,55.0,▲上里,天間,464(+12),美浦,2021102701,01217,タリスマニック Talismanic(英),ジェムディーラー,キングズベスト King's Best(米),-2.5040558312285484,13
6,4,7,キーガッツ,牡3,57.0,長岡,杉山佳,458(0),栗東,2022106513,01142,シュヴァルグラン,キーレター,リンドシェーバー,-2.4919553282941496,12
7,4,8,ツーピース,牝3,52.0,▲森田,河嶋,498(-14),栗東,2022103448,01222,ホッコータルマエ,ヤマイチマロン,エンパイアメーカー Empire Maker(米),-0.557372180824599,4
8,5,9,ベニシア,牝4,56.0,菊沢,粕谷,440(-8),美浦,2021100662,01161,ヘニーヒューズ Henny Hughes(米),フクシア,ゴールドアリュール,-0.8664428842702661,6
9,5,10,シャインミラカナ,牡3,57.0,亀田,北出,480(0),栗東,2022104411,01176,アルアイン,プリンセスカナ,ワイルドラッシュ Wild Rush(米),-0.974978487153384,7
10,6,11,アスゴッド,牡3,54.0,▲古川奈,矢作,500(+6),栗東,2022103704,01190,モズアスコット,ゴッドフロアー,ハーツクライ,-1.146137717762179,8
11,6,12,サンロレンツォ,牝4,54.0,△柴田裕,武藤,500(-10),美浦,2021106759,01212,シャンハイボビー Shanghai Bobby(米),ユースティティア,フジキセキ,-0.8156858817107295,5
12,7,13,スターランウェイ,牝3,55.0,斎藤,斎藤誠,450(+4),美浦,2022106686,01178,ダノンレジェンド,プリモウェイ Primo Way(米),Giant's Causeway (米),-0.43929073857698503,2
13,7,14,タイセイピューマ,牡4,55.0,▲石田,新開,494(0),美浦,2021106119,01203,ディスクリートキャット Discreet Cat(米),タイセイクインス,ワイルドラッシュ Wild Rush(米),-1.6627703061313792,11
14,8,15,ゴッドカインド,牝4,54.0,◇今村,飯田,402(-6),栗東,2021106150,01193,ドレフォン Drefong(米),ネオグラティア,ネオユニヴァース,-0.5234660014593481,3
15,8,16,スピニングマーリン,牝5,56.0,黛,西田,490(-14),美浦,2020104415,01109,サクラオリオン,サクラエボル,サクラバクシンオー,-1.5496513833867995,10
