,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フラムブランシュ,牡4,58.0,石川,稲垣,美浦,2021100929,01150,シャンハイボビー Shanghai Bobby(米) ,マリアビスティー ,ハーツクライ ,-2.209195644594541,12
1,1,2,ネオゴールド,牡4,58.0,横山武,鈴木伸,美浦,2021106064,01170,ヘニーヒューズ Henny Hughes(米) ,シルバーキセキ ,フジキセキ ,-2.261687580668044,14
2,2,3,ツィスカリーゼ,牡5,58.0,的場,的場,美浦,2020102269,01108,リオンディーズ ,アンドリエッテ ,ディープインパクト ,-0.7449574195247575,6
3,2,4,スーパーバイザー,牡4,58.0,黛,菊沢,美浦,2021101015,01109,ルーラーシップ ,セレブレーション ,ハーツクライ ,-2.8958576067416324,16
4,3,5,ヘレンキムゼー,牡6,58.0,田辺,古賀,美浦,2019104560,01075,イスラボニータ ,シークレットジプシー Secret Gypsy(米) ,Sea of Secrets ,-1.4088658234364608,10
5,3,6,グリントリッター,セ4,55.0,▲石神道,深山,美浦,2021100328,01209,ダノンレジェンド ,エーシンシャイナー ,グラスワンダー ,-0.49851872873444897,3
6,4,7,ロンドンアームズ,牝4,56.0,横山和,伊坂,美浦,2021105956,01140,グレーターロンドン ,エンブレマータ ,ウォーエンブレム War Emblem(米) ,-0.2539525868598876,1
7,4,8,ノルドヴェスト,牡5,58.0,レーン,萩原,美浦,2020102711,05585,ロードカナロア ,マエストラーレ ,ネオユニヴァース ,-0.6311974903799171,4
8,5,9,エコロヴァルム,牡4,58.0,佐々木,小西,美浦,2021103529,01197,ロージズインメイ Roses in May(米) ,ファミリーズオナー ,デュランダル ,-0.9724254629670747,8
9,5,10,サイモンカーチス,牡6,58.0,丸山,根本,美浦,2019102320,01127,コパノリッキー ,サイモンドルチェ ,ジャングルポケット ,-1.6684176626724123,11
10,6,11,リヤンドゥミラクル,牝4,56.0,大野,和田勇,美浦,2021105125,01096,ルーラーシップ ,ツインエンジェルズ ,ハーツクライ ,-1.2604443174361286,9
11,6,12,ブエナディオサ,牝6,56.0,津村,奥平,美浦,2019106938,01092,メイショウボーラー ,ヴェイグストーリー ,ゴールドアリュール ,-2.3499125062099786,15
12,7,13,キミハスコール,牡4,58.0,丹内,加藤征,美浦,2021104313,01091,コパノリッキー ,テツナゴオ ,ハーツクライ ,-2.2469178818261053,13
13,7,14,ボエーム,牡4,55.0,▲水沼,石栗,美浦,2021100475,01201,アニマルキングダム Animal Kingdom(米) ,ラストマイア ,ローエングリン ,-0.30737094180421426,2
14,8,15,ノーブルミステリー,牝5,53.0,▲舟山,菊川,美浦,2020106429,01221,ディーマジェスティ ,マウンテンミステリー Mountain Mystery(加) ,Mt. Livermore ,-0.9224193233298487,7
15,8,16,アークレアル,牝4,56.0,野中,根本,美浦,2021103507,01158,キズナ ,タニノハイクレア ,クロフネ ,-0.6339214819465872,5
