,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,タマモランプ,牡4,58.0,斎藤,池添,栗東,2021101557,01178,サトノアラジン ,タマモピアス ,キングカメハメハ ,1.9237661080602917,1
1,2,2,ブロードグリン,牝4,53.0,▲和田陽,中村,栗東,2021105465,01223,ルーラーシップ ,カイゼリン ,アドマイヤベガ ,-0.8250380757756347,8
2,3,3,トリオンファルマン,牝5,56.0,角田和,笹田,栗東,2020105652,01186,キズナ ,ラトナプラ ,Distorted Humor (米) ,-3.8227118606582215,12
3,4,4,ゼンノインヴォーク,セ6,58.0,小沢,緒方,栗東,2019100915,01185,シルバーステート ,ヴォワルドール ,ハービンジャー Harbinger(英) ,-2.8072258744064067,10
4,5,5,オーサムピクチャ,牝4,53.0,▲田山,佐々木,栗東,2021104148,01220,キズナ ,プレイズネイチャ ,キングカメハメハ ,0.8875283810955686,3
5,5,6,タナバタ,牡4,58.0,酒井,武井,美浦,2021105969,01034,ルーラーシップ ,フェアリーダンス ,アグネスタキオン ,-3.075126706383305,11
6,6,7,サスケ,牡5,58.0,団野,西村,栗東,2020106680,01180,エピファネイア ,マラジニア Malagenia(愛) ,Whipper ,0.8723139499976252,4
7,6,8,レジェンドシップ,セ5,57.0,☆高杉,佐藤悠,栗東,2020103910,01213,ゴールドシップ ,タニノハイクレア ,クロフネ ,-0.2503372523429316,6
8,7,9,ウールデュボヌール,牡4,58.0,田口,須貝,栗東,2021104860,01208,キタサンブラック ,サンクボヌール ,ハービンジャー Harbinger(英) ,0.5309050664744195,5
9,7,10,アップステート,牡4,58.0,小崎,福永,栗東,2021103426,01152,シルバーステート ,サウンドシップ ,ルーラーシップ ,-0.46372021961481674,7
10,8,11,ヴィスマール,牡4,57.0,☆吉村,奥村豊,栗東,2021105459,01216,ブリックスアンドモルタル Bricks and Mortar(米) ,オーマイベイビー ,ディープインパクト ,1.834502573776284,2
11,8,12,シルバーカレッジ,牡4,58.0,鮫島駿,武幸,栗東,2021105570,01157,エピファネイア ,シルバーポジー ,クロフネ ,-1.8824407233739955,9
