,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サンライズソレイユ,牡4,56.0,坂井,矢作,栗東,2021105104,01163,キズナ ,ソラリア Solaria(智) ,Scat Daddy (米) ,-1.1944916153564642,9
1,1,2,マテンロウレオ,牡6,58.5,横山典,昆,栗東,2019102879,00660,ハーツクライ ,サラトガヴィーナス ,ブライアンズタイム Brian's Time(米) ,-0.877798298750103,8
2,2,3,ヴェルミセル,牝5,54.0,津村,吉村,栗東,2020103945,01092,ゴールドシップ ,マルーンドロップ ,コンデュイット Conduit(愛) ,1.100271512975532,2
3,2,4,マイネルクリソーラ,牡6,57.0,横山武,手塚久,美浦,2019100792,01170,スクリーンヒーロー ,マイネトゥインクル ,ムタファーウエク Mutafaweq(米) ,-4.659188891278072,18
4,3,5,アスターブジエ,牡5,53.0,北村宏,中竹,栗東,2020103111,01043,オルフェーヴル ,レッドカーラ ,マンハッタンカフェ ,0.11303459126774018,5
5,3,6,ミクソロジー,牡6,57.0,菅原明,辻野,栗東,2019101847,01179,オルフェーヴル ,スターエンジェル ,アフリート Afleet(加) ,3.4224758744643693,1
6,4,7,マイネルカンパーナ,牡5,56.0,丹内,青木,美浦,2020105798,01091,ゴールドシップ ,マンバラ Manbala(仏) ,Linamix (仏) ,-3.2477783214152773,14
7,4,8,スティンガーグラス,牡4,56.5,ルメール,木村,美浦,2021105829,05339,キズナ ,ライフフォーセール Life For Sale(亜) ,Not For Sale ,-0.13613976152664364,6
8,5,9,ホーエリート,牝4,55.0,戸崎圭,田島,美浦,2021104855,05386,ルーラーシップ ,ゴールデンハープ ,ステイゴールド ,-2.5154540891428043,13
9,5,10,アドマイヤテラ,牡4,57.5,武豊,友道,栗東,2021105369,00666,レイデオロ ,アドマイヤミヤビ ,ハーツクライ ,-1.3541085685942502,10
10,6,11,ディープモンスター,牡7,58.0,松山,池江,栗東,2018104475,01126,ディープインパクト ,シスタリーラヴ Sisterly Love(米) ,Bellamy Road ,-2.4093451725936617,12
11,6,12,ダンディズム,セ9,56.0,佐々木,野中,栗東,2016102175,01197,マンハッタンカフェ ,ビューティーコンテスト Beauty Contest(愛) ,シングスピール Singspiel(愛) ,-3.3967642094910895,16
12,7,13,マキシ,牡5,56.0,岩田望,辻野,栗東,2020103666,01174,エピファネイア ,ラキシス ,ディープインパクト ,-0.2123759813113137,7
13,7,14,シルブロン,牡7,57.0,レーン,稲垣,美浦,2018101348,05585,トーセンジョーダン ,グレイシアブルー ,サンデーサイレンス Sunday Silence(米) ,-4.017279173327151,17
14,7,15,マイネルウィルトス,牡9,57.5,シュタルケ,宮,栗東,2016100752,05115,スクリーンヒーロー ,マイネボヌール ,ロージズインメイ Roses in May(米) ,0.6081525416805373,3
15,8,16,ハヤヤッコ,牡9,59.0,ディー,国枝,美浦,2016104624,05674,キングカメハメハ ,マシュマロ ,クロフネ ,-3.36868197895847,15
16,8,17,メイショウブレゲ,牡6,56.0,石橋脩,本田,栗東,2019104091,01077,ゴールドシップ ,メイショウスイヅキ ,パイロ Pyro(米) ,-2.044315884881386,11
17,8,18,ニシノレヴナント,セ5,55.0,池添,上原博,美浦,2020100254,01032,ネロ ,ニシノアモーレ ,コンデュイット Conduit(愛) ,0.506555108373951,4
