,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,センジュコスモス,牝3,55.0,内田博,南田,美浦,2022103083,00422,グレーターロンドン ,カツナデシコ ,カリズマティック Charismatic(米) ,-0.7407462118731312,7
1,1,2,アークエタニティ,牝3,52.0,▲遠藤,伊藤伸,美浦,2022102011,01218,ルヴァンスレーヴ ,ウインアイスバーグ ,ステイゴールド ,-0.7262710410015738,6
2,2,3,イザベルソレイユ,牝3,55.0,津村,小西,美浦,2022101012,01092,ニューイヤーズデイ ,イザベルドスメーン ,スペシャルウィーク ,-0.6738996265019443,5
3,2,4,ルージュミネルバ,牝3,55.0,原,尾関,美浦,2022105463,01184,マインドユアビスケッツ Mind Your Biscuits(米) ,ファビュラスセンス ,グラスワンダー ,-0.8109964071185011,8
4,3,5,キタノラータム,牝3,52.0,▲石神道,伊藤伸,美浦,2022101535,01209,ビッグアーサー ,ゴールドオーク ,エイシンフラッシュ ,-1.0706881139220192,13
5,3,6,スカイビート,牝3,55.0,坂井,野中,栗東,2022101490,01163,ハクサンムーン ,ハッピーベリンダ ,アグネスデジタル ,-1.2799933213838965,14
6,4,7,ベリーズブルー,牝3,53.0,△長浜,鈴木慎,美浦,2022100848,01214,フィエールマン ,ストロベリーズ ,コマンズ Commands(豪) ,-4.365812358495403,16
7,4,8,ニーケアイリス,牝3,55.0,菊沢,伊坂,美浦,2022100270,01161,ダノンレジェンド ,エイシンシラユキ ,クロフネ ,-0.17071764670599193,2
8,5,9,スパークルノヴァ,牝3,55.0,江田照,蛯名正,美浦,2022106659,00689,Authentic (米) ,マジックファウンテン Magic Fountain(米) ,War Front ,-0.858947778471612,9
9,5,10,エウテルペ,牝3,55.0,ディー,和田郎,美浦,2022104881,05674,アドマイヤマーズ ,ソーメニーウェイズ So Many Ways(米) ,Sightseeing ,-1.8664365701475043,15
10,6,11,ルージュフレイヤ,牝3,51.0,★小林美,浅利,美浦,2022107260,01206,モーリス ,レッドヴァール ,ディープインパクト ,-0.17359935261743248,3
11,6,12,カワキタホクレア,牝3,52.0,▲上里,伊坂,美浦,2022100568,01217,サトノダイヤモンド ,カワキタラブポップ ,クロフネ ,-0.8926322889030261,10
12,7,13,ペイシャメダリスト,牝3,55.0,丹内,本間,美浦,2022102289,01091,マインドユアビスケッツ Mind Your Biscuits(米) ,ドリームメダリスト ,サウスヴィグラス ,-0.9397648285553113,12
13,7,14,ラブリーウィザード,牝3,54.0,☆横山琉,小笠,美浦,2022106654,01192,トランセンド ,ピンウィール ,キングカメハメハ ,-0.9309656027886047,11
14,8,15,ジーティーネージュ,牝3,52.0,▲水沼,石栗,美浦,2022102612,01201,アルアイン ,プリンセスネージュ ,フレンチデピュティ French Deputy(米) ,-0.4063536184475379,4
15,8,16,アイスリーディング,牝3,55.0,田辺,小笠,美浦,2022106995,01075,サンダースノー Thunder Snow(愛) ,クリッピングエリア ,シンボリクリスエス ,0.22468677747529092,1
