,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ツインクルステージ,牝4,53.0,▲舟山,高木,美浦,2021103512,01221,エピファネイア ,ツインクルスター ,サクラバクシンオー ,-0.048318179414988664,6
1,1,2,アンドローゼス,牝4,56.0,ルメール,加藤士,美浦,2021105911,05339,スワーヴリチャード ,ローズウィスパー ,ワークフォース Workforce(英) ,-0.41200339706480976,8
2,2,3,パストラーレ,牡4,58.0,横山武,武市,美浦,2021106068,01170,シルバーステート ,ファインステラ ,ルーラーシップ ,0.177158546292284,4
3,2,4,ネイサン,牡4,56.0,△長浜,粕谷,美浦,2021104722,01214,マクマホン Mac Mahon(伊) ,トーセンベニザクラ ,ダイワメジャー ,-3.0717271271495563,14
4,3,5,フリューゲルホルン,牡6,58.0,丸山,和田郎,美浦,2019100722,01127,ラニ ,シアージュ ,Raven's Pass ,-1.863123509070076,11
5,3,6,イージーブリージー,牝4,56.0,北村友,伊坂,美浦,2021105035,01102,トーセンラー ,コージーロージー Cozi Rosie(米) ,Pleasantly Perfect (米) ,-0.8635936716013236,10
6,4,7,ロードアフェット,牡4,58.0,横山和,高柳瑞,美浦,2021100151,01140,キズナ ,ティアーモ ,キングカメハメハ ,-0.7902839571957867,9
7,4,8,アドミラルシップ,牡4,58.0,石川,相沢,美浦,2021102708,01150,ゴールドシップ ,ヴィーヴァブーケ ,キングカメハメハ ,0.15434226946639193,5
8,5,9,ジャズ,牡4,58.0,浜中,辻野,栗東,2021103227,01115,ルーラーシップ ,カンタービレ ,ディープインパクト ,1.5733949358043346,1
9,5,10,クラッチプレイヤー,牡4,58.0,戸崎圭,国枝,美浦,2021105418,05386,ドゥラメンテ ,ヴァシリカ Vasilika(米) ,Skipshot ,0.3552402189186421,2
10,6,11,ユキノフルマチ,牝4,53.0,▲佐藤,杉浦,美浦,2021100043,01207,マインドユアビスケッツ Mind Your Biscuits(米) ,ブルーミングスノー ,サンデーサイレンス Sunday Silence(米) ,-2.1854215524353533,12
11,6,12,ドリームクルーズ,牝4,56.0,ディー,戸田,美浦,2021104899,05674,エピファネイア ,パセンジャーシップ ,ダイワメジャー ,-0.1521227282617632,7
12,7,13,オルソビアンコ,牝5,52.0,★小林美,田村,美浦,2020102918,01206,ハービンジャー Harbinger(英) ,セウアズール ,ディープインパクト ,-2.384819915402915,13
13,7,14,ニシノティアモ,牝4,56.0,津村,上原佑,美浦,2021100244,01092,ドゥラメンテ ,ニシノアモーレ ,コンデュイット Conduit(愛) ,0.1851826449969845,3
14,8,15,メンドロントット,牡4,55.0,▲遠藤,杉浦,美浦,2021105023,01218,ドゥラメンテ ,グレナディーン ,スペシャルウィーク ,-4.409054116943909,16
15,8,16,サンマルソムニア,牝6,56.0,宮崎,佐藤吉,美浦,2019106031,01118,リアルインパクト ,インソムニア ,エンパイアメーカー Empire Maker(米) ,-3.7913317929465244,15
