,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アタラシイカドデニ,牡3,57.0,幸,上原博,美浦,2022104097,00732,イスラボニータ ,ピュアライン ,サクラプレジデント ,-4.490229042530989,11
1,2,2,スナークピカソ,牡3,57.0,小沢,高橋一,栗東,2022104171,01185,アジアエクスプレス ,ホームアゲイン ,ディープインパクト ,-3.7097328315362184,10
2,3,3,エイヨーアメジスト,牝3,55.0,松若,牧田,栗東,2022109145,01154,アレスバローズ ,カシノアンバー ,タートルボウル Turtle Bowl(愛) ,-2.3937039393187876,8
3,4,4,ロードガレリア,牡3,57.0,高杉,藤岡,栗東,2022100619,01213,フィエールマン ,エトワールブリエ ,ロードカナロア ,-0.6472327766490098,4
4,5,5,マイユニバース,牡3,57.0,藤岡佑,武幸,栗東,2022104902,01093,レイデオロ ,チャーチクワイア ,ネオユニヴァース ,0.9204199949662649,1
5,6,6,キングメーカー,牡3,57.0,田口,須貝,栗東,2022102744,01208,スワーヴリチャード ,プレリュードフィズ ,キングカメハメハ ,-0.9224850929426003,5
6,6,7,センツブラッド,牡3,57.0,団野,斉藤崇,栗東,2022101648,01180,ルーラーシップ ,サマーセント ,ハービンジャー Harbinger(英) ,0.5001507685918934,3
7,7,8,ライトトラック,牡3,57.0,和田竜,友道,栗東,2022105580,01018,キタサンブラック ,レッドレイチェル ,Medaglia d'Oro ,-2.427874157599312,9
8,7,9,エイカイカッシーナ,牝3,55.0,西塚,藤原,栗東,2022104940,01200,エピファネイア ,ノーブルスコア ,ディープインパクト ,-1.0410273523859181,6
9,8,10,ニュークレド,牡3,57.0,菱田,石坂,栗東,2022101601,01144,ブリックスアンドモルタル Bricks and Mortar(米) ,トーホウアルテミス ,ハーツクライ ,-1.7603396286846558,7
10,8,11,バズアップビート,牡3,57.0,鮫島駿,友道,栗東,2022104973,01157,エピファネイア ,ビートマッチ ,ルーラーシップ ,0.7256619761068341,2
