,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,グッドピース,牡2,56.0,西村淳,高野,,栗東,2023110055,01171,Kingman,フィドゥーシア,Medaglia d'Oro,-0.48389938998243104,3
1,2,2,ホワイトオーキッド,牝2,55.0,北村友,藤原,,栗東,2023102615,01102,キズナ,ボンオムトゥック,クロフネ,0.15043476324935368,1
2,3,3,エコロアルバ,牡2,56.0,松山,田村,,美浦,2023103184,01126,モズアスコット,スターアクトレス,フレンチデピュティ,-0.2051148420123678,2
3,3,4,コスモレッド,牝2,55.0,藤岡佑,北出,,栗東,2023102475,01093,カリフォルニアクローム,ヒロシゲハート,ドゥラメンテ,-0.7478896973763773,5
4,4,5,ストームサンダー,牡2,56.0,岩田康,安達,,栗東,2023100772,05203,ヘンリーバローズ,マイヴィクトリア,キングカメハメハ,-2.766468978152117,14
5,4,6,タガノアラリア,牡2,56.0,ジェルー,西園翔,,栗東,2023104313,05680,ミスターメロディ,エイシンジルコン,ディープインパクト,-1.7954756803903924,13
6,5,7,コルテオソレイユ,牡2,56.0,川田,佐藤悠,,栗東,2023105084,01088,ウインブライト,ファンシャン,トーセンラー,-1.2282224342485974,7
7,5,8,カヴァレリッツォ,牡2,56.0,Ｃデムーロ,吉岡,,栗東,2023107153,05473,サートゥルナーリア,バラーディスト,ハーツクライ,-1.4783259393023958,10
8,6,9,スペルーチェ,牡2,56.0,三浦,宮田,,美浦,2023107352,01122,レイデオロ,レーヴディソール,アグネスタキオン,-1.2422847471047729,8
9,6,10,ダイヤモンドノット,牡2,56.0,ルメール,福永,,栗東,2023105685,05339,ブリックスアンドモルタル,エンドレスノット,ディープインパクト,-1.6808787082539847,12
10,7,11,カクウチ,牡2,56.0,岩田望,小崎,,栗東,2023101405,01174,アドマイヤマーズ,トウカイファイン,フレンチデピュティ,-1.3549544638292392,9
11,7,12,アドマイヤクワッズ,牡2,56.0,坂井,友道,,栗東,2023105311,01163,リアルスティール,デイトライン,Zoffany,-0.8645268385753625,6
12,8,13,リアライズシリウス,牡2,56.0,津村,手塚久,,美浦,2023103604,01092,ポエティックフレア,レッドミラベル,ステイゴールド,-1.6619482704574338,11
13,8,14,レッドリガーレ,牡2,56.0,吉村,斉藤崇,,栗東,2023106614,01216,モーリス,ペイフォワード,ディープインパクト,-0.5109300833895298,4
