,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ボンベール,牡9,58.0,江田照,的場,,美浦,2016102904,00689,ブラックタイド,ワイルドアフリカ,ワイルドラッシュ,-1.9783145204360397,14
1,1,2,ヒロノゴウカイ,牡6,58.0,菅原隆,蛯名利,,美浦,2019106700,01129,ダノンレジェンド,ハルダル,ゴールドアリュール,-2.8327607102482375,15
2,2,3,マイネルフォルツァ,牡5,58.0,野中,金成,,美浦,2020105809,01158,ゴールドシップ,ラッフォルツァート,グラスワンダー,-1.9132195240312884,12
3,2,4,サクセスカラー,牝4,56.0,戸崎圭,久保田,,美浦,2021104200,05386,ロジャーバローズ,レインオンザデューン,Frankel,-1.7153560087744049,10
4,3,5,ラージギャラリー,牝3,55.0,石川,高橋亮,,栗東,2022110066,01150,American Pharoah,スカーレットカラー,ヴィクトワールピサ,-3.5025213383418845,16
5,3,6,メイショウヨゾラ,牝4,56.0,横山武,高柳瑞,,美浦,2021101580,01170,グレーターロンドン,メイショウサリー,ヨハネスブルグ,-1.6839622013471987,9
6,4,7,メタルスピード,牡5,58.0,佐々木,斎藤誠,,美浦,2020101772,01197,シルバーステート,マイビビアーヌ,Shamardal,-1.9685416987091064,13
7,4,8,パルティクラール,牝5,56.0,プーシャン,牧浦,,栗東,2020101557,05678,ヴィクトワールピサ,サンドスラッシュ,Holy Roman Emperor,-1.3191830009893315,6
8,5,9,レッドバレンティア,牡5,58.0,嶋田,矢嶋,,美浦,2020106413,01134,リオンディーズ,レッドマジュール,ディープインパクト,-1.7361143215085004,11
9,5,10,ロゼル,牡5,58.0,横山琉,大和田,,美浦,2020106415,01192,シルバーステート,レーヌユニヴェール,タイキシャトル,-1.1501416007950216,4
10,6,11,ケイケイ,セ4,58.0,木幡巧,杉浦,,美浦,2021103799,01162,イスラボニータ,スウィートハース,Touch Gold,-0.42927410992622833,2
11,6,12,サヴァビアン,牡7,58.0,原,新開,,美浦,2018103473,01184,カレンブラックヒル,アンローランサン,フサイチコンコルド,-1.4429422834281762,8
12,7,13,パワースナッチ,牡3,54.0,▲舟山,武市,,美浦,2022105807,01221,ブリックスアンドモルタル,スナッチマインド,ディープインパクト,-0.516251926168092,3
13,7,14,ピコローズ,牝3,55.0,マーカンド,伊藤大,,美浦,2022101765,05626,サトノダイヤモンド,ルージュノアール,ストーミングホーム,-1.3005665435052443,5
14,8,15,ガーネットウインク,牝3,53.0,△長浜,小西,,美浦,2022100417,01214,エポカドーロ,モダンハート,ヴィクトワールピサ,-1.4302090291406728,7
15,8,16,マイネルフーガ,牡3,57.0,丹内,鈴木慎,,美浦,2022106813,01091,ダノンバラード,マイネノンノ,タイキシャトル,0.11420946333501567,1
