,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ワンワールド,牝2,55.0,藤岡佑,藤岡,426(-4),栗東,2023103618,01093,マインドユアビスケッツ,ワントゥワン,ディープインパクト,-1.8010317130912992,9
1,2,2,メイショウランケイ,牡2,56.0,酒井,武幸,484(-8),栗東,2023101751,01034,レイデオロ,メイショウマンボ,スズカマンボ,-0.8477923862433577,7
2,3,3,レイサンソク,牡2,56.0,ジェルー,吉村,526(+2),栗東,2023102706,05680,シスキン,ミラグロッサ,フジキセキ,0.9783114545725823,1
3,4,4,ヴィエントデコラ,牡2,56.0,岩田望,寺島,456(+8),栗東,2023103677,01174,ルヴァンスレーヴ,イッツオンリーアクティングダッド,Giant's Causeway,-0.44912809733521075,4
4,5,5,ハクアイタワー,牡2,56.0,和田竜,今野,484(-6),栗東,2023104282,01018,タワーオブロンドン,ローラズウィシュ,モーリス,-1.4196924883592692,8
5,5,6,ユイノスレチガイ,牡2,53.0,▲橋木,深山,440(-8),美浦,2023105973,01215,ダノンプレミアム,ハマギク,Lawman,-2.2544188511645675,11
6,6,7,シャローファースト,牡2,56.0,坂井,安田,516(-8),栗東,2023107258,01163,クリソベリル,ミセスワタナベ,Tapizar,-0.5717183558238831,5
7,6,8,ケイアイアマゾン,牡2,56.0,藤懸,秋山,474(-8),栗東,2023105762,01138,マインドユアビスケッツ,クインズヌーサ,ゴールドアリュール,-2.191835924498504,10
8,7,9,ワンダフルデイズ,牡2,56.0,Ｃデムーロ,高橋忠,498(-2),栗東,2023107050,05473,ルーラーシップ,シーオブラブ,ディープインパクト,-0.1248291270936834,3
9,7,10,ブランドブラン,牡2,56.0,川田,杉山晴,498(-2),栗東,2023105005,01088,Frosted,オーケストレイト,Tiznow,0.38905082471606967,2
10,8,11,ロスニーニョス,牡2,56.0,古川吉,大根田,462(-6),栗東,2023103280,01015,レイデオロ,アイアムカミノマゴ,アグネスタキオン,-0.8076573945395467,6
11,8,12,メイショウゴウケツ,牡2,56.0,太宰,石橋,498(+6),栗東,2023106563,01037,リオンディーズ,メイショウカズヒメ,フレンチデピュティ,-2.354908104582773,12
