,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アヴァンフライト,牝2,55.0,佐々木,上原佑,444(0),美浦,2023103525,01197,パドトロワ,フラミンゴフライト,Flatter,-1.6272443612074574,14
1,1,2,ファンシーズ,牝2,55.0,丹内,尾形,442(0),美浦,2023101616,01091,ルヴァンスレーヴ,タイセイブランシュ,ルーラーシップ,-1.5696319353613282,13
2,2,3,ラインパトリア,牝2,55.0,木幡育,蛯名正,480(0),美浦,2023100434,01167,マジェスティックウォリアー,シエルルージュ,Red Ransom,-1.5318553657648681,12
3,2,4,サノノキャニオン,牡2,56.0,原田和,栗田,516(0),美浦,2023101421,01143,ヘニーヒューズ,コーラルビュー,キングヘイロー,-0.6764588546533756,2
4,3,5,スリーマドンナ,牝2,55.0,横山武,伊藤圭,434(0),美浦,2023106207,01170,リオンディーズ,スズカマドンナ,ディープインパクト,-1.32575335563481,9
5,3,6,リゼクールグレー,牡2,54.0,△長浜,高橋文,456(0),美浦,2023103303,01214,ダノンレジェンド,テレキネシス,ダイワメジャー,-1.2012364177767412,7
6,4,7,アツンケル,牝2,55.0,木幡初,深山,548(0),美浦,2023106576,01153,タニノフランケル,アツコ,ワークフォース,-1.0085415842695071,4
7,4,8,コウソクユノ,牝2,55.0,杉原,中舘,438(0),美浦,2023106929,01135,ブリックスアンドモルタル,エルディアマンテ,キングカメハメハ,-1.358853298469238,10
8,5,9,マリノレーヴェ,牝2,55.0,横山琉,鈴木慎,474(0),美浦,2023100807,01192,マテラスカイ,マリノサクセス,ヴィクトワールピサ,-1.077170039895381,5
9,5,10,ロザヴィータ,牝2,55.0,嶋田,矢嶋,400(0),美浦,2023104952,01134,サンダースノー,ロザリウム,キングカメハメハ,0.21315413442130587,1
10,6,11,ソルテソーロ,牡2,56.0,石川,西田,450(0),美浦,2023106738,01150,シャンハイボビー,オーキッドテソーロ,ディープインパクト,-1.9197358395126907,16
11,6,12,ウシャス,牝2,55.0,丸田,小西,432(0),美浦,2023102365,01117,ゴールドドリーム,ヴンダーゾンネ,グラスワンダー,-1.3240215644005537,8
12,7,13,キャラメルプリン,牝2,52.0,水沼元輝,石栗,494(0),美浦,2023106161,01201,サンダースノー,ブリーズドゥース,ヴィクトワールピサ,-0.6984424990330237,3
13,7,14,サマースプラッシュ,牝2,55.0,原,岩戸,492(0),美浦,2023106163,01184,アポロケンタッキー,アポロユッキー,アポロキングダム,-1.1792763112146345,6
14,8,15,グラスリッキー,牡2,56.0,木幡巧,杉浦,472(0),美浦,2023104251,01162,コパノリッキー,グラスベローナ,ゼンノロブロイ,-1.3928048836448208,11
15,8,16,ガクエンテンゴク,牡2,56.0,野中,根本,526(0),美浦,2023109088,01158,アメリカンペイトリオット,アイスウィッチ,シンボリクリスエス,-1.6378539220488137,15
