,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,サンセットブライト,牝4,56.0,横山琉,相沢,,美浦,2021102753,01192,ホッコータルマエ,デルマオサキ,ネオユニヴァース,-1.2850861460391705,7
1,2,2,グランツアーテム,牡7,58.0,木幡巧,中川,,美浦,2018106693,01162,マクフィ,オクシペタルム,シンボリクリスエス,-2.7475024200125064,15
2,2,3,ミライヘノカギ,牡3,57.0,石橋脩,上原佑,,美浦,2022102062,01077,モズアスコット,セラミックアート,フジキセキ,-0.1025815328353983,1
3,3,4,グランジョルノ,牡3,57.0,内田博,高柳瑞,,美浦,2022104673,00422,ゴールドドリーム,ヴィータアレグリア,ネオユニヴァース,-0.3672461042885251,2
4,3,5,ラフエイジアン,セ5,58.0,北村宏,中舘,,美浦,2020104738,01043,アジアエクスプレス,アラピンタ,Medicean,-2.6277231789300224,13
5,4,6,コスモサガルマータ,牡5,58.0,丹内,嘉藤,,美浦,2020103881,01091,ヴィクトワールピサ,エーソングフォー,More Than Ready,-2.6098322880282607,12
6,4,7,メイショウフジ,牡5,58.0,野中,和田勇,,美浦,2020106919,01158,ホッコータルマエ,メイショウミハル,ダイワメジャー,-1.5704875224522938,10
7,5,8,ゴールドアローン,牝4,56.0,丸田,青木,,美浦,2021106874,01117,ドレフォン,ゴールドアクション,ヘニーヒューズ,-2.6795834037206525,14
8,5,9,ドバイブルース,牡4,58.0,佐々木,加藤征,,美浦,2021105182,01197,キンシャサノキセキ,Pirika,Monsun,-1.2117348266456034,5
9,6,10,ギーロカスタル,牡5,58.0,原,伊藤大,,美浦,2020104845,01184,マインドユアビスケッツ,エナチャン,キンシャサノキセキ,-1.6116122538869952,11
10,6,11,ホウオウバリスタ,牡6,58.0,プーシャン,稲垣,,美浦,2019106030,05678,ジョーカプチーノ,バアゼルローズ,サンダーガルチ,-1.3821980862603291,9
11,7,12,ベルギューン,牝3,55.0,マーカンド,牧浦,,栗東,2022100098,05626,ナダル,ベルクリア,ヴァーミリアン,-0.5282901057234192,3
12,7,13,ヴァナルガンド,牡5,58.0,横山和,稲垣,,美浦,2020104567,01140,シビルウォー,ニホンピロルピナス,アドマイヤベガ,-0.7603517537102137,4
13,8,14,デコラシオン,牡6,58.0,戸崎圭,高木,,美浦,2019104805,05386,ロードカナロア,ダリシア,Acatenango,-1.2383103926119687,6
14,8,15,イムホテプ,牡3,57.0,横山武,萩原,,美浦,2022104983,01170,ニューイヤーズデイ,ファシネートダイア,アグネスタキオン,-1.3619653078002814,8
