,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ベルバード,牝2,52.0,▲石神道,武井,452(+8),美浦,2023105331,01209,スワーヴリチャード,ベルスリーブ,シンボリクリスエス,-3.3437387021987894,12
1,1,2,ターコイズテソーロ,牝2,52.0,▲大久保,畠山,438(-2),美浦,2023106729,01194,フィエールマン,ヨークテソーロ,Kingman,-5.356401189547148,18
2,2,3,マカナアネラ,牡2,55.0,☆松本,角田,452(-2),栗東,2023103875,01191,サトノアラジン,ブリスフルデイズ,キングカメハメハ,-1.9341550456481342,6
3,2,4,リアンマカ,牡2,54.0,◇永島,高橋一,436(+2),栗東,2023105253,01187,マインドユアビスケッツ,モノポリーアイズ,Le Havre,-2.247772669604903,7
4,3,5,ミトノリン,牝2,55.0,国分優,前川,468(-8),栗東,2023105185,01125,アメリカンペイトリオット,ツルマルサンチャン,ディープインパクト,-1.5090848765919898,5
5,3,6,スイートポメロ,牝2,52.0,▲小林美,森田,392(+2),栗東,2023102133,01206,ダノンプレミアム,エレスチャル,ショウナンカンプ,-3.4334239955306147,13
6,4,7,シェーロドラート,牝2,55.0,斎藤,加藤士,468(-6),美浦,2023106485,01178,ベンバトル,ルシェルドール,オルフェーヴル,-0.38006269866977926,2
7,4,8,ヒナタ,牝2,55.0,菅原明,上原佑,432(-4),美浦,2023105457,01179,スワーヴリチャード,アモローサ,スクリーンヒーロー,-4.172618868135975,17
8,5,9,マイティキングダム,牡2,56.0,富田,加藤公,458(-2),栗東,2023101501,01168,ビッグアーサー,クリノエカテリーナ,スズカマンボ,-2.8918242109891086,10
9,5,10,ハッピーローヴァー,牝2,55.0,高杉,渡辺,418(-6),栗東,2023106862,01213,リアルスティール,アーズローヴァー,キンシャサノキセキ,-2.9895853507585493,11
10,6,11,ペアレンツギフト,牝2,55.0,小沢,中内田,434(+2),栗東,2023103719,01185,St Mark's Basilica,ペアレンツプレアー,Kingman,0.2864828672113928,1
11,6,12,ソニックブレイカー,牡2,56.0,柴田善,稲垣,440(+10),美浦,2023100955,00641,モーリス,バートラムガーデン,サクラバクシンオー,-2.515498653279861,8
12,7,13,タイセイアストロ,牡2,56.0,小崎,森一,452(+4),美浦,2023103917,01152,ミッキーアイル,ネオイリュージョン,ネオユニヴァース,-2.8840398578504107,9
13,7,14,マイベスティー,牡2,56.0,長岡,高橋亮,480(+10),栗東,2023103250,01142,イスラボニータ,ゲットザピクチャー,エイシンフラッシュ,-3.9031087583989565,15
14,7,15,テルヴィセクス,牡2,56.0,団野,斉藤崇,476(0),栗東,2023104355,01180,フォーウィールドライブ,ジョリーダンス,ダンスインザダーク,-0.5930919890813112,3
15,8,16,ミッキースワン,牝2,55.0,菊沢,菊沢,444(-2),美浦,2023106279,01161,ミッキースワロー,ミッキークルソラ,ダイワメジャー,-4.026986201996908,16
16,8,17,ドヴィーグラン,牡2,56.0,鮫島駿,友道,482(-6),栗東,2023106945,01157,シュヴァルグラン,カヴェルナ,キングカメハメハ,-1.276944483654518,4
17,8,18,ヒバリノコ,牡2,56.0,亀田,北出,414(-8),栗東,2023101094,01176,ロジャーバローズ,ヒバリ,エピファネイア,-3.6873193141762695,14
