,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,オーベール,牝2,55.0,田中健,浜田,466(0),栗東,2023104618,01114,サトノクラウン,スターペスマリア,パイロ,-2.308876524098923,9
1,2,2,サルタラリンダ,牝2,55.0,岩田康,上村,492(0),栗東,2023107027,05203,ロードカナロア,シタディリオ,Equal Stripes,-1.0651729324143373,6
2,3,3,アルビオン,牝2,55.0,北村友,笹田,470(0),栗東,2023103150,01102,ダイワメジャー,アラピンタ,Medicean,-0.8457868909146788,4
3,4,4,ヤマトチャージ,牡2,53.0,▲田山,安達,446(0),栗東,2023103054,01220,フィレンツェファイア,マリアン,キンシャサノキセキ,-2.0277785446211594,8
4,5,5,コハクロン,牡2,56.0,田口,尾形,502(0),美浦,2023105550,01208,デクラレーションオブウォー,コハクトウ,ルーラーシップ,0.49802425624086316,1
5,6,6,ワイドシュテルケ,牡2,56.0,藤岡佑,藤岡,474(0),栗東,2023100631,01093,タワーオブロンドン,エルメスショコラ,アドマイヤムーン,-1.292141498690079,7
6,6,7,パピヨンヴェール,牝2,55.0,松山,吉岡,488(0),栗東,2023105293,01126,ロードカナロア,シャンティローザ,ダノンシャンティ,-0.8151353782547468,3
7,7,8,ビスケットアソート,牡2,56.0,岩田望,武英,468(0),栗東,2023103517,01174,マインドユアビスケッツ,ファビュラスギフト,エイシンフラッシュ,-0.9105299208872648,5
8,7,9,ジューンマーチ,牡2,56.0,松若,松下,446(0),栗東,2023101848,01154,ミッキーアイル,ヒイナヅキ,トビーズコーナー,0.04753366471506523,2
9,8,10,ミラキュラスアース,牝2,55.0,Ｃデムーロ,奥村豊,472(0),栗東,2023107074,05473,ミスターメロディ,スピークソフトリー,アルカセット,-2.844736540373085,10
10,8,11,ジューンスマッシュ,牡2,56.0,吉村,杉山佳,446(0),栗東,2023106699,01216,ダノンスマッシュ,ジューンヴィエナ,カンパニー,-3.207794354544442,11
