,式別,馬番,配当,人気
0,単勝,1,800,4
1,複勝,1,230,4
2,複勝,5,170,1
3,複勝,4,820,11
4,枠連,1-4,1270,8
5,馬連,1-5,1280,4
6,ワイド,1-5,530,5
7,ワイド,1-4,3300,38
8,ワイド,4-5,2340,29
9,馬単,1→5,2790,10
10,3連複,1-4-5,12750,46
11,3連単,1→5→4,65240,224
