,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,サトノオリエンタル,牝3,55.0,太宰,高橋亮,栗東,2022104651,01037,リアルスティール ,イースト East(英) ,Frankel ,-2.014867850397911,10
1,2,2,スマイルラッシュ,牝3,55.0,北村友,藤原,栗東,2022104657,01102,ブラックタイド ,ウィンターコスモス ,キングカメハメハ ,-1.8639938575090529,7
2,2,3,サンマルノヴェル,牡3,56.0,☆田口,大橋,栗東,2022102716,01208,ノヴェリスト Novellist(愛) ,サンマルアリュール ,ゴールドアリュール ,-2.7337475541452867,13
3,3,4,セーデルマンランド,牡3,57.0,幸,大根田,栗東,2022100688,00732,ホッコータルマエ ,ディアハート ,ヘニーヒューズ Henny Hughes(米) ,-2.619426686774812,12
4,3,5,エアザキントス,牡3,57.0,岩田望,新谷,栗東,2022105248,01174,ブリックスアンドモルタル Bricks and Mortar(米) ,エアマグダラ ,サンデーサイレンス Sunday Silence(米) ,-1.5740040603831913,4
5,4,6,ハイラブソング,牝3,55.0,城戸,荒川,栗東,2022103938,01147,ホッコータルマエ ,オウルインザダスク ,ゴールドアリュール ,0.22081836197283744,1
6,4,7,ファータビアンカ,牝3,52.0,▲鷲頭,佐々木,栗東,2022103300,01202,デクラレーションオブウォー ,ホワイトフローラ ,スズカフェニックス ,-1.7724471847324044,6
7,5,8,トーセンアーロン,牡3,57.0,Ｍデムーロ,小笠,美浦,2022105644,05212,ハイランドリール Highland Reel(愛) ,ウィッシングタイム Wishing Time(愛) ,Frankel ,-3.0027555465400555,14
8,5,9,ピエナイオス,牝3,53.0,△吉村,長谷川,栗東,2022106573,01216,レイデオロ ,イオス ,バゴ Bago(仏) ,-1.9271673782804266,8
9,6,10,ジェミート,牡3,57.0,岩田康,四位,栗東,2022100327,05203,モーニン ,オスカークイーン ,シニスターミニスター Sinister Minister(米) ,-4.040342731323477,15
10,6,11,エイシンマールス,牡3,57.0,和田竜,今野,栗東,2022102624,01018,エイシンヒカリ ,エーシンアマゾーン ,ファルブラヴ Falbrav(愛) ,-1.3821152120833442,3
11,7,12,ナムラエミー,牝3,55.0,松若,羽月,栗東,2022102649,01154,タワーオブロンドン ,ナムラマミー ,ディープインパクト ,-0.5280716250692352,2
12,7,13,ストラテージュ,牡3,57.0,富田,矢作,栗東,2022101536,01168,モズアスコット ,シンボリバーグ ,ダイワメジャー ,-2.428740711837787,11
13,8,14,スマイルプラス,牝3,55.0,国分優,坂口,栗東,2022106478,01125,ミスターメロディ ,メモリーオブハース ,ディープインパクト ,-1.954335411944385,9
14,8,15,アクアマリーナ,牝3,55.0,斎藤,伊坂,美浦,2022102026,01178,シニスターミニスター Sinister Minister(米) ,コーラルビュー ,キングヘイロー ,-1.7589127209341409,5
