,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アスククラウンモア,牡3,56.0,☆松本,田中克,栗東,2022105352,01191,サトノクラウン ,シャリオドール ,ヴィクトワールピサ ,-1.8320646820627875,8
1,1,2,ウインシャーガス,牝3,55.0,丹内,杉山晴,栗東,2022106209,01091,キズナ ,ウインアキレア ,コンデュイット Conduit(愛) ,1.6893920655338732,1
2,2,3,ツーエムクロノス,牡3,57.0,丸山,本田,栗東,2022103651,01127,ノーブルミッション Noble Mission(英) ,スペランツァーレ ,シングスピール Singspiel(愛) ,-1.0935788009998493,6
3,2,4,ウインポセイドン,牡3,57.0,国分恭,奥村豊,栗東,2022101102,01124,ゴールドシップ ,サマーラグーン ,ボストンハーバー Boston Harbor(米) ,-0.05351235778714439,2
4,3,5,ブライトライツ,牡3,56.0,☆西塚,畠山,美浦,2022103504,01200,ウインブライト ,カムホームラッシー ,Lawman ,-3.805933714198905,15
5,3,6,スナークピカソ,牡3,57.0,小沢,高橋一,栗東,2022104171,01185,アジアエクスプレス ,ホームアゲイン ,ディープインパクト ,-1.2768045906384253,7
6,4,7,コスモサンビタリア,牝3,52.0,▲柴田裕,西園翔,栗東,2022106765,01212,ゴールドシップ ,ヴァレディクトーリアン Valedictorian(米) ,Temple City ,-3.1611037162819096,12
7,4,8,マルカベント,牡3,57.0,荻野琢,今野,栗東,2022105362,01112,ドレフォン Drefong(米) ,ジッパーレーン ,ディープインパクト ,-4.233625045082147,16
8,5,9,スイッチビスケット,牡3,54.0,▲石田,森田,栗東,2022106295,01203,サトノクラウン ,ジュエルトウショウ ,アグネスタキオン ,-2.4160376899515015,10
9,5,10,ヒオウギ,牝3,52.0,▲川端,長谷川,栗東,2022106798,01195,スクリーンヒーロー ,ペルソナリテ ,ステイゴールド ,-3.0992730666557256,11
10,6,11,ウィズプライド,牡3,57.0,菊沢,浜田,栗東,2022103956,01161,ノヴェリスト Novellist(愛) ,ビーミングアイ ,トーセンジョーダン ,-1.004092614208967,4
11,6,12,マサノイロハ,牡3,57.0,藤懸,藤野,栗東,2022100489,01138,ルーラーシップ ,マサノスパーク ,エンパイアメーカー Empire Maker(米) ,-0.36603224150349445,3
12,7,13,カシノフロレゾン,牡3,54.0,▲石神道,和田雄,美浦,2022103490,01209,ロジャーバローズ ,イッツマイン ,Medicean ,-1.0302466025205503,5
13,7,14,セルリアンドロップ,牡3,57.0,秋山稔,宮,栗東,2022102319,01181,アルアイン ,エアルシアン ,ジャングルポケット ,-3.6675421356139353,14
14,8,15,ココロエ,牝3,55.0,丸田,本間,美浦,2022106220,01117,スワーヴリチャード ,ウインプルミエ ,ステイゴールド ,-3.274918942685229,13
15,8,16,ウィアステーラ,牝3,55.0,佐々木,田島,美浦,2022106326,01197,エピファネイア ,ランウェイ ,キングカメハメハ ,-2.1319650133519854,9
