,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ベルリネッタ,牡3,57.0,丹内,矢野,美浦,2022101426,01091,タワーオブロンドン ,スペチアーレ ,ダイワメジャー ,-0.05745098125033924,5
1,1,2,ウイングラフトン,牡3,57.0,黛,村田,美浦,2022106747,01109,マツリダゴッホ ,ジャカランダテラス ,Redoute's Choice ,-0.5905607509649616,10
2,2,3,ビッグビート,牡3,54.0,▲石田,高橋康,栗東,2022101774,01203,ディープブリランテ ,シャルロットノアル ,フジキセキ ,-0.13336771717168305,6
3,2,4,オーロプロサングエ,牡3,57.0,菊沢,伊藤大,美浦,2022101726,01161,モーリス ,エリモハルカ ,ナリタトップロード ,-0.9004298743459287,13
4,3,5,ウインマスカレード,牡3,57.0,加藤,宮本,栗東,2022106217,01156,ウインブライト ,ウインソワレ ,ロージズインメイ Roses in May(米) ,0.07231765144148788,4
5,3,6,ナンナンプー,牝3,52.0,▲石神道,矢嶋,美浦,2022102878,01209,フィエールマン ,シエルクレール ,ダイワメジャー ,1.3837670720132076,1
6,4,7,アイルトンバローズ,牡3,57.0,佐々木,清水久,栗東,2022104323,01197,ダイワメジャー ,マニヤラ Manyara(英) ,Manduro (独) ,-1.2190332790584038,14
7,4,8,ロイヤルウィル,牝3,55.0,小崎,村山,栗東,2022107200,01152,タワーオブロンドン ,ハニーウィル ,ヘニーヒューズ Henny Hughes(米) ,-0.3611553677778358,7
8,5,9,ヒロノエクスカリバ,牡3,57.0,菅原隆,小手川,美浦,2022104150,01129,ビッグアーサー ,ハートオブマイン ,ルーラーシップ ,-2.8286534431405377,18
9,5,10,アラベスク,牝3,55.0,秋山稔,浜田,栗東,2022102487,01181,サトノアラジン ,ティレニア ,ジャスタウェイ ,-0.5531465068709827,9
10,6,11,モリオン,牝3,55.0,丸田,尾形,美浦,2022103805,01117,リオンディーズ ,モントボーゲン ,ゼンノロブロイ ,0.11733965756156656,3
11,6,12,エイシンクァンタム,牡3,57.0,小沢,今野,栗東,2022103976,01185,ロジャーバローズ ,エイシンオズ ,エイシンアポロン ,-0.6080919533914781,11
12,7,13,アジアンテーラー,牝3,54.0,☆西塚,緒方,栗東,2022103080,01200,ファインニードル ,イゾラド ,グラスワンダー ,-0.379010814575256,8
13,7,14,アスタイクウス,牡3,57.0,長岡,岡田,栗東,2022106143,01142,タワーオブロンドン ,タイセイビビッド ,ヴィクトワールピサ ,-1.755501894362969,17
14,7,15,リーフアクアリウム,牡3,51.0,★小林美,伊藤大,美浦,2022110158,01206,Farnan ,Coral Coast ,So You Think (新) ,-0.6707148257201013,12
15,8,16,エスペシャリー,牝3,55.0,角田和,四位,栗東,2022103707,01186,スワーヴリチャード ,セイリングホーム Sailing Home(英) ,Shamardal (米) ,-1.382347481341357,15
16,8,17,キュードス,牡3,57.0,田中健,荒川,栗東,2022106312,01114,ミスターメロディ ,アルカンジュ ,チチカステナンゴ Chichicastenango(仏) ,-1.6790462361882819,16
17,8,18,スマートジュディ,牝3,52.0,▲柴田裕,角田,栗東,2022101824,01212,ラブリーデイ ,スマイルフラワー ,ステイゴールド ,0.4976872933402743,2
