,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リワードパシオン,牡3,56.0,☆横山琉,勢司,美浦,2022103973,01192,ナカヤマフェスタ ,ママノヨリミチ ,マンハッタンカフェ ,-3.1755207289401386,6
1,1,2,ディアボリカドンナ,牝3,52.0,▲長浜,武井,美浦,2022104587,01214,フィエールマン ,アイムユアーズII ,Invincible Spirit (愛) ,-5.650120517462828,18
2,2,3,レイデアスール,牡3,57.0,武藤,栗田,美浦,2022104613,01169,レイデオロ ,アナスタシアブルー ,ファルブラヴ Falbrav(愛) ,-4.023223290190096,13
3,2,4,ブリヤディアマンテ,牡3,57.0,吉田豊,小島,美浦,2022104856,00733,サトノダイヤモンド ,スパークオンアイス ,シンボリクリスエス ,-3.0896199206436137,5
4,3,5,ニシノイッキサス,牡3,57.0,江田照,村田,美浦,2022102221,00689,Sottsass (仏) ,ボーントゥービーオネスト Born To Be Honest(愛) ,Born To Sea ,-5.570997826379296,17
5,3,6,シンデレラダッシュ,牝3,55.0,大野,宮田,美浦,2022105980,01096,ブリックスアンドモルタル Bricks and Mortar(米) ,メジロコウミョウ ,キングカメハメハ ,-2.276134067398475,2
6,4,7,デンジエンド,牡3,57.0,杉原,小島,美浦,2022105029,01135,サトノクラウン ,プロレタリアト ,ハーツクライ ,-2.716806980675916,4
7,4,8,スタンピー,牝3,55.0,内田博,深山,美浦,2022101315,00422,アルアイン ,ハタノフォルトゥナ ,グラスワンダー ,-4.840938507585607,15
8,5,9,エリーナストーム,牝3,55.0,横山武,鹿戸,美浦,2022105030,01170,サトノアラジン ,プンタステラ Punta Stella(愛) ,Elusive City ,-3.2578075945007616,9
9,5,10,ダノンピクチャー,牡3,57.0,戸崎圭,田中博,美浦,2022104980,05386,ドゥラメンテ ,ファイナルスコア ,Dylan Thomas (愛) ,-3.765344716627625,11
10,6,11,フーイナム,牡3,57.0,松岡,森一,美浦,2022105545,01085,モーリス ,ラグナグ ,ハービンジャー Harbinger(英) ,-3.1999129486249536,7
11,6,12,ダイユウルージュ,牝3,52.0,▲佐藤,松永康,美浦,2022107169,01207,サンダースノー Thunder Snow(愛) ,ウエストコースト ,シンボリクリスエス ,-3.2879586734492454,10
12,7,13,レヴーズマン,牡3,57.0,石川,手塚,美浦,2022104782,01150,フィエールマン ,ゴールドエッセンス ,キングカメハメハ ,-4.216913056612162,14
13,7,14,カフェロワドール,牡3,57.0,横山和,嘉藤,美浦,2022102846,01140,ロードカナロア ,ラフレーズカフェ ,マンハッタンカフェ ,-3.248710544703645,8
14,7,15,キャルミナス,牡3,57.0,北村宏,奥村武,美浦,2022104166,01043,サトノダイヤモンド ,プレシャスライフ ,タイキシャトル ,-3.9898406534712487,12
15,8,16,ボスポラス,牡3,57.0,木幡巧,和田郎,美浦,2022106331,01162,エポカドーロ ,キューバンマンボ ,スズカマンボ ,-4.897381101130833,16
16,8,17,ピュルテ,牝3,55.0,嶋田,手塚,美浦,2022101455,01134,ルーラーシップ ,マウレア ,ディープインパクト ,-2.425139274709417,3
17,8,18,リギーロ,牡3,57.0,鮫島駿,栗田,美浦,2022106624,01157,キズナ ,エディン ,ジャングルポケット ,-0.8055020996934456,1
