,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ホウオウバローロ,牡4,57.0,斎藤,音無,栗東,2021105772,01178,ロードカナロア ,ホウオウパフューム ,ハーツクライ ,1.0493340535476567,1
1,2,2,ブリッツクリーク,牡4,57.0,秋山稔,北出,栗東,2021109125,01181,デクラレーションオブウォー ,デンコウブルー ,キングカメハメハ ,-1.4724026493970912,6
2,3,3,アイファーファイト,牡6,58.0,小沢,鮫島,栗東,2019101233,01185,バトルプラン Battle Plan(米) ,エアリーチューン ,ステイゴールド ,-2.3059863577193584,14
3,3,4,マウリノ,牡4,57.0,黛,水野,美浦,2021101440,01109,レイデオロ ,マウレア ,ディープインパクト ,0.8049141863823599,2
4,4,5,イモータルソウル,牡7,54.0,★河原田,千葉,美浦,2018103802,01204,ルーラーシップ ,アステュート ,アグネスタキオン ,-1.9829548658777132,12
5,4,6,エイブラムス,牡4,57.0,菊沢,鈴木慎,美浦,2021100260,01161,フリオーソ ,エグジビッツ ,サウスヴィグラス ,-1.8273497337732232,10
6,5,7,ミクロフィラム,牝4,53.0,◇永島,斉藤崇,栗東,2021105652,01187,リアルスティール ,ティッカーコード ,Giant's Causeway (米) ,-1.2487494597273918,4
7,5,8,ルフトクス,牝4,55.0,佐々木,杉山佳,栗東,2021105502,01197,ニューイヤーズデイ ,クルークハイト ,クロフネ ,-1.6049441429749507,7
8,6,9,シェアホルダーズ,牡4,54.0,▲川端,松永幹,栗東,2021101250,01195,アルアイン ,クラウンフォルテ ,ハービンジャー Harbinger(英) ,-1.7013331194911745,8
9,6,10,ウイングスオブラヴ,セ6,55.0,▲今村,笹田,栗東,2019106615,01193,ルーラーシップ ,エイジアンウインズ ,フジキセキ ,-2.0457609644232626,13
10,7,11,トクシージェネラル,牡4,57.0,丹内,辻,美浦,2021107279,01091,Omaha Beach (米) ,ラッキーナンバー Lucky Number(米) ,Smart Strike (加) ,-0.6109512835227507,3
11,7,12,ジェンマ,牡4,53.0,★小林美,尾形,美浦,2021101210,01206,キングリオ ,チェス ,フリオーソ ,-1.8687713556045138,11
12,8,13,ブラックバラード,牡4,54.0,▲石田,嘉藤,美浦,2021103267,01203,ダノンバラード ,メイショウグレア ,ジャングルポケット ,-1.7483670220245549,9
13,8,14,ゴンドワナ,セ5,58.0,荻野極,小島,美浦,2020103921,01160,マツリダゴッホ ,ヌーナ ,Congrats (米) ,-1.3379614718153088,5
