,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,チュラット,牝3,55.0,武藤,水野,美浦,2022103892,01169,イスラボニータ ,グローバルフェイム ,クロフネ ,-1.3544567479625949,6
1,1,2,ジルクン,牡3,57.0,内田博,鈴木慎,美浦,2022101022,00422,オルフェーヴル ,エジル ,Stormy Atlantic ,-0.9364596493075099,5
2,2,3,アルマリカシバ,牝3,55.0,吉田豊,中舘,美浦,2022101248,00733,マクフィ Makfi(英) ,アズマクィーン ,アドマイヤムーン ,-1.9934411025231156,9
3,2,4,ジョイナーテソーロ,牝3,55.0,戸崎圭,畠山,美浦,2022102267,05386,フィエールマン ,ボストンテソーロ ,Temple City ,1.277522791760626,1
4,3,5,ロベルタカリーナ,牝3,55.0,木幡巧,牧,美浦,2022104139,01162,ルヴァンスレーヴ ,ダイワジャンヌ ,タニノギムレット ,-4.137619404948103,16
5,3,6,サブアトミック,牝3,52.0,▲長浜,伊藤圭,美浦,2022101636,01214,ニューイヤーズデイ ,エレメンツ ,パイロ Pyro(米) ,-0.6057561209665381,4
6,4,7,ナックメテオ,牡3,57.0,北村宏,勢司,美浦,2022103723,01043,トランセンド ,サチノマリアージュ ,サウスヴィグラス ,0.22150864658731978,2
7,4,8,グラスティアラ,牝3,55.0,野中,菊川,美浦,2022103933,01158,アルアイン ,ミルキーハート ,キングカメハメハ ,-3.0158191315933784,11
8,5,9,マテンロウバディ,牡3,57.0,菅原明,久保田,美浦,2022106536,01179,サートゥルナーリア ,パッシフローラ ,ディープインパクト ,-2.1222444858833125,10
9,5,10,ヘイケ,牡3,57.0,田辺,尾形,美浦,2022102455,01075,ドレフォン Drefong(米) ,ラブリランテ ,ディープブリランテ ,-3.9384323364524136,15
10,6,11,ウインラテアート,牝3,55.0,原田和,宗像,美浦,2022106936,01143,ジョーカプチーノ ,オーミポルカ ,キングヘイロー ,-3.253072331628851,13
11,6,12,エイトビートレター,牝3,55.0,嶋田,佐藤吉,美浦,2022107018,01134,ダノンレジェンド ,ベストマティーニ ,ドリームジャーニー ,-1.8174470942102512,7
12,7,13,ラストシャリナ,牡3,57.0,石川,矢嶋,美浦,2022100418,01150,アルアイン ,ラピーダシャリナ Rapidasharina(米) ,Vicar ,-3.3295481441643098,14
13,7,14,マサノユニコーン,牡3,56.0,☆横山琉,小島,美浦,2022107130,01192,ルヴァンスレーヴ ,モエレカバーガール ,フレンチデピュティ French Deputy(米) ,-1.8430124243722867,8
14,8,15,キチロクキャップ,牡3,57.0,木幡育,松永康,美浦,2022103636,01167,ビッグアーサー ,ミキノセレナーデ ,コロナドズクエスト Coronado's Quest(米) ,-3.024321878456775,12
15,8,16,レイアポポ,牝3,54.0,☆原,青木,美浦,2022102103,01184,シニスターミニスター Sinister Minister(米) ,ワイルドポポ ,ワイルドラッシュ Wild Rush(米) ,-0.41152999546900965,3
