,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010601,1,4,6,ライツフォル,牡6,60,難波剛健,0:3:11.2,,6-4-5-5,13.2,1.9,1,498,[西]高橋義忠,障害,2890,晴,良,2026年05月17日,未勝利,2020103398,01066
202604010601,2,7,11,トーアマリシテン,セ5,60,五十嵐雄,0:3:11.4,1.1/2,2-2-4-3,13.2,15.1,7,450,[東]小島茂之,障害,2890,晴,良,2026年05月17日,未勝利,2021105335,01069
202604010601,3,3,3,ゲレル,牝4,57,上野翔,0:3:12.1,4,4-4-2-2,13.3,10.3,4,454,[東]小野次郎,障害,2890,晴,良,2026年05月17日,未勝利,2022101203,01087
202604010601,4,8,13,フォルガイル,牡5,60,金子光希,0:3:12.1,クビ,6-6-2-3,13.3,8.7,3,440,[東]加藤和宏,障害,2890,晴,良,2026年05月17日,未勝利,2021101164,01052
202604010601,5,2,2,サマーアゲイン,牡5,60,高田潤,0:3:12.1,ハナ,9-9-8-7,13.3,14.3,6,508,[西]渡辺薫彦,障害,2890,晴,良,2026年05月17日,未勝利,2021104669,01046
202604010601,6,4,5,エポカスピーガ,牝4,57,草野太郎,0:3:12.4,1.3/4,1-1-1-1,13.3,102.7,14,484,[東]田中剛,障害,2890,晴,良,2026年05月17日,未勝利,2022101532,01113
202604010601,7,7,12,アニージョ,セ7,60,森一馬,0:3:12.5,クビ,9-9-10-10,13.3,10.7,5,506,[西]吉田直弘,障害,2890,晴,良,2026年05月17日,未勝利,2019103634,01139
202604010601,8,8,14,ホウオウスターツ,セ4,57,小林凌大,0:3:12.5,ハナ,13-12-11-11,13.3,28.6,9,468,[東]池上昌和,障害,2890,晴,良,2026年05月17日,未勝利,2022103528,01177
202604010601,9,3,4,ジュリアスローズ,牝5,58,大江原圭,0:3:12.9,2.1/2,3-3-6-6,13.3,87.2,13,484,[東]粕谷昌央,障害,2890,晴,良,2026年05月17日,未勝利,2021103506,01120
202604010601,10,6,10,アンノウンウォリア,牡7,60,黒岩悠,0:3:13.4,3,8-8-7-7,13.4,46.0,10,482,[西]平田修,障害,2890,晴,良,2026年05月17日,未勝利,2019100577,01072
202604010601,11,5,7,ナヴァラトゥナ,牡4,57,坂口智康,0:3:13.7,2,11-11-8-9,13.4,19.1,8,442,[東]手塚貴徳,障害,2890,晴,良,2026年05月17日,未勝利,2022105072,01211
202604010601,12,6,9,イモータルバード,牡5,60,中村将之,0:3:17.1,大,5-6-12-12,13.6,49.6,11,482,[東]栗田徹,障害,2890,晴,良,2026年05月17日,未勝利,2021100674,01101
202604010601,13,5,8,アヴニールドブリエ,セ6,60,伴啓太,0:3:18.8,10,12-13-13-13,13.8,7.3,2,504,[東]大和田成,障害,2890,晴,良,2026年05月17日,未勝利,2020103803,01149
202604010601,14,1,1,ナスノソナタ,牡4,57,水沼元輝,0:3:19.9,7,14-14-14-14,13.8,52.0,12,490,[東]武井亮,障害,2890,晴,良,2026年05月17日,未勝利,2022106544,01201
