,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020401,1,6,7,ノドゥス,牡2,55,三浦皇成,0:1:34.3,,4-5,33.5,4.9,3,482,[東]斎藤誠,芝,1600,曇,良,2026年08月02日,未勝利,2024100464,01122
202604020401,2,5,5,ヴェントリナ,牝2,55,津村明秀,0:1:34.5,1,1-1,34.3,4.4,2,436,[東]相沢郁,芝,1600,曇,良,2026年08月02日,未勝利,2024101041,01092
202604020401,3,4,4,サノノキセキ,牡2,55,戸崎圭太,0:1:34.5,アタマ,2-2,33.9,3.0,1,460,[東]尾形和幸,芝,1600,曇,良,2026年08月02日,未勝利,2024100178,05386
202604020401,4,7,9,デザートスピリット,牡2,55,吉田豊,0:1:34.6,1,8-7,33.5,6.5,4,426,[東]平岩大典,芝,1600,曇,良,2026年08月02日,未勝利,2024101022,00733
202604020401,5,5,6,シュネーバレン,牝2,55,木幡巧也,0:1:34.8,1,4-4,34.2,11.5,6,426,[東]牧光二,芝,1600,曇,良,2026年08月02日,未勝利,2024100076,01162
202604020401,6,3,3,エコロテラ,牡2,55,菊沢一樹,0:1:35.0,1,9-9,33.8,15.7,7,444,[東]菊沢隆徳,芝,1600,曇,良,2026年08月02日,未勝利,2024104541,01161
202604020401,7,7,10,ウィールズアップ,牡2,55,田辺裕信,0:1:35.0,アタマ,6-5,34.1,22.7,8,462,[東]池上昌和,芝,1600,曇,良,2026年08月02日,未勝利,2024105762,01075
202604020401,8,2,2,エレスレイプニル,牡2,55,木幡育也,0:1:35.0,クビ,6-7,33.9,410.4,12,440,[東]杉浦宏昭,芝,1600,曇,良,2026年08月02日,未勝利,2024106831,01167
202604020401,9,8,11,タイセイルミナス,牝2,55,荻野極,0:1:35.1,1/2,2-2,34.6,8.9,5,484,[西]小栗実,芝,1600,曇,良,2026年08月02日,未勝利,2024104363,01160
202604020401,10,1,1,ホワイトフレアー,牡2,55,原優介,0:1:35.4,2,10-10,34.1,56.0,9,462,[東]黒岩陽一,芝,1600,曇,良,2026年08月02日,未勝利,2024106066,01184
202604020401,11,6,8,センカンナガト,牡2,53,石神深道,0:1:35.6,1.1/4,12-12,33.9,191.2,10,404,[東]和田雄二,芝,1600,曇,良,2026年08月02日,未勝利,2024101497,01209
202604020401,12,8,12,キミヘノメロディー,牡2,55,杉原誠人,0:1:36.3,4,10-10,34.9,216.8,11,472,[東]石栗龍彦,芝,1600,曇,良,2026年08月02日,未勝利,2024105225,01135
