,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010511,1,2,3,グランディア,セ7,57,西村淳也,0:1:58.9,,8-8,33.7,15.3,7,488,[西]中内田充,芝,2000,晴,良,2026年05月16日,オープン,2019105302,01171
202604010511,2,6,11,バレエマスター,牡7,55,菊沢一樹,0:1:59.0,クビ,12-12,33.4,49.7,12,472,[西]梅田智之,芝,2000,晴,良,2026年05月16日,オープン,2019104850,01161
202604010511,3,5,9,フクノブルーレイク,牡4,53,ゴンサル,0:1:59.0,クビ,6-5,33.9,18.8,9,456,[東]竹内正洋,芝,2000,晴,良,2026年05月16日,オープン,2022101329,05675
202604010511,4,4,6,ドゥラドーレス,牡7,58,ルメール,0:1:59.1,クビ,8-8,33.7,2.5,1,500,[東]宮田敬介,芝,2000,晴,良,2026年05月16日,オープン,2019105556,05339
202604010511,5,5,8,ヤマニンブークリエ,牡4,56,横山典弘,0:1:59.3,1.1/2,3-3,34.3,12.2,6,518,[西]松永幹夫,芝,2000,晴,良,2026年05月16日,オープン,2022106611,00660
202604010511,6,4,7,トーセンリョウ,牡7,56,斎藤新,0:1:59.3,アタマ,12-12,33.8,18.0,8,460,[東]加藤征弘,芝,2000,晴,良,2026年05月16日,オープン,2019104711,01178
202604010511,7,7,12,セキトバイースト,牝5,56,浜中俊,0:1:59.4,クビ,3-3,34.5,10.2,5,466,[西]四位洋文,芝,2000,晴,良,2026年05月16日,オープン,2021103975,01115
202604010511,8,1,1,ホールネス,牝6,55,西塚洸二,0:1:59.4,クビ,5-5,34.0,29.6,10,540,[西]藤原英昭,芝,2000,晴,良,2026年05月16日,オープン,2020110060,01200
202604010511,9,3,5,グランドカリナン,牡6,54,小林美駒,0:1:59.6,1,15-15,34.0,159.9,14,450,[東]田島俊明,芝,2000,晴,良,2026年05月16日,オープン,2020106234,01206
202604010511,10,3,4,アンゴラブラック,牝5,56,岩田康誠,0:1:59.6,アタマ,6-5,34.4,7.9,3,466,[東]尾関知人,芝,2000,晴,良,2026年05月16日,オープン,2021105738,05203
202604010511,11,7,13,シュトルーヴェ,セ7,59,丹内祐次,0:1:59.8,1.1/4,12-12,34.3,55.8,13,482,[東]堀宣行,芝,2000,晴,良,2026年05月16日,オープン,2019104447,01091
202604010511,12,2,2,ラインベック,セ9,56,富田暁,0:1:59.8,クビ,1-1,34.9,167.1,15,486,[西]友道康夫,芝,2000,晴,良,2026年05月16日,オープン,2017105194,01168
202604010511,13,6,10,サフィラ,牝5,56,丸山元気,0:1:59.9,クビ,8-8,34.6,31.1,11,476,[西]池添学,芝,2000,晴,良,2026年05月16日,オープン,2021105541,01127
202604010511,14,8,14,シンハナーダ,牡5,56,杉原誠人,0:2:00.0,3/4,11-8,34.8,8.6,4,466,[東]木村哲也,芝,2000,晴,良,2026年05月16日,オープン,2021105574,01135
202604010511,15,8,15,シュガークン,牡5,58,武豊,0:2:00.1,1/2,2-2,35.2,7.0,2,518,[西]清水久詞,芝,2000,晴,良,2026年05月16日,オープン,2021102224,00666
