,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020502,1,3,3,ジャスパートレノ,牡2,55,荻野極,0:1:13.1,,1-1,37.2,2.0,1,484,[西]森秀行,ダート,1200,晴,良,2026年08月08日,新馬,2024108325,01160
202604020502,2,7,7,スマートブライド,牝2,55,菱田裕二,0:1:13.3,1.1/4,3-2,37.2,3.4,2,456,[東]加藤征弘,ダート,1200,晴,良,2026年08月08日,新馬,2024101716,01144
202604020502,3,5,5,サザンヴィターレ,牝2,55,野中悠太,0:1:14.1,5,3-4,37.9,37.1,7,438,[東]栗田徹,ダート,1200,晴,良,2026年08月08日,新馬,2024100877,01158
202604020502,4,6,6,ビーテリオス,牝2,55,石川裕紀,0:1:14.4,1.1/2,2-2,38.4,52.1,8,440,[西]藤野健太,ダート,1200,晴,良,2026年08月08日,新馬,2024103670,01150
202604020502,5,2,2,アイビーカイロス,牝2,55,木幡巧也,0:1:15.2,5,6-6,38.7,5.5,3,458,[東]牧光二,ダート,1200,晴,良,2026年08月08日,新馬,2024108316,01162
202604020502,6,7,8,ナムラアラバイ,牡2,55,菊沢一樹,0:1:15.2,ハナ,8-8,38.2,20.1,6,498,[東]武市康男,ダート,1200,晴,良,2026年08月08日,新馬,2024100828,01161
202604020502,7,8,10,ブルドッグドン,牡2,55,武藤雅,0:1:16.3,7,6-6,39.9,13.7,5,434,[東]武藤善則,ダート,1200,晴,良,2026年08月08日,新馬,2024104496,01169
202604020502,8,8,9,ホシノサミダレ,牡2,55,小崎綾也,0:1:17.0,4,3-4,40.8,9.9,4,506,[東]浅利英明,ダート,1200,晴,良,2026年08月08日,新馬,2024100301,01152
202604020502,9,4,4,ベアベルヴォワ,牝2,53,石神深道,0:1:18.1,7,9-9,39.6,173.6,10,430,[東]杉浦宏昭,ダート,1200,晴,良,2026年08月08日,新馬,2024107164,01209
202604020502,10,1,1,リングスター,牝2,53,今村聖奈,0:1:18.5,2.1/2,10-9,39.8,60.9,9,446,[東]秋本大介,ダート,1200,晴,良,2026年08月08日,新馬,2024102009,01193
