,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020503,1,5,6,コラリオン,牡2,55,田辺裕信,0:1:47.2,,7-7,33.1,4.3,3,496,[東]伊坂重信,芝,1800,晴,良,2026年08月08日,新馬,2024106471,01075
202604020503,2,8,11,コスモプルー,牝2,55,津村明秀,0:1:47.6,2.1/2,4-4,33.7,51.5,8,430,[東]黒岩陽一,芝,1800,晴,良,2026年08月08日,新馬,2024103576,01092
202604020503,3,8,12,エピックジャーニー,牡2,55,石川裕紀,0:1:47.8,1.1/2,4-4,33.8,7.4,4,508,[東]浅利英明,芝,1800,晴,良,2026年08月08日,新馬,2024103346,01150
202604020503,4,6,7,アトミックリーチ,牡2,55,戸崎圭太,0:1:47.8,クビ,7-7,33.6,2.6,1,454,[東]宮田敬介,芝,1800,晴,良,2026年08月08日,新馬,2024106508,05386
202604020503,5,1,1,ソヴリンゲート,牡2,55,吉田豊,0:1:48.0,1,4-4,34.1,120.8,10,462,[東]戸田博文,芝,1800,晴,良,2026年08月08日,新馬,2024105369,00733
202604020503,6,7,10,インテルラゴス,牝2,55,坂井瑠星,0:1:48.1,3/4,9-9,33.7,3.0,2,500,[東]奥村武,芝,1800,晴,良,2026年08月08日,新馬,2024106448,01163
202604020503,7,5,5,ニシノアナベル,牝2,55,野中悠太,0:1:48.6,3,2-2,35.0,235.6,11,478,[東]本間忍,芝,1800,晴,良,2026年08月08日,新馬,2024102786,01158
202604020503,8,7,9,ニシノリリックス,牝2,55,石橋脩,0:1:49.4,5,12-11,34.7,256.3,12,456,[東]小野次郎,芝,1800,晴,良,2026年08月08日,新馬,2024103855,01077
202604020503,9,4,4,エートレイン,牡2,55,荻野極,0:1:49.5,クビ,1-1,35.9,11.8,5,518,[東]岩戸孝樹,芝,1800,晴,良,2026年08月08日,新馬,2024101183,01160
202604020503,10,2,2,オペレッタテソーロ,牝2,55,木幡巧也,0:1:49.8,2,9-9,35.4,87.3,9,450,[東]菊川正達,芝,1800,晴,良,2026年08月08日,新馬,2024101272,01162
202604020503,11,6,8,フォンターナドーロ,牝2,55,菊沢一樹,0:1:49.9,1/2,2-3,36.2,41.7,7,466,[東]菊沢隆徳,芝,1800,晴,良,2026年08月08日,新馬,2024102622,01161
202604020503,12,3,3,スヴェンガーリ,牡2,55,三浦皇成,0:1:50.2,1.1/2,11-11,35.5,39.6,6,476,[東]嘉藤貴行,芝,1800,晴,良,2026年08月08日,新馬,2024100684,01122
