,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030304,1,2,4,エクラドリオン,牡2,55,ルメール,0:1:23.1,,4-3,35.4,1.5,1,440,[東]中舘英二,芝,1400,小雨,良,2026年08月29日,,2024106743,05339
202604030304,2,1,2,ジェイエルキール,牝2,55,江田照男,0:1:23.5,2.1/2,1-1,36.4,135.2,12,422,[東]菊川正達,芝,1400,小雨,良,2026年08月29日,,2024100834,00689
202604030304,3,5,10,レッドアバンドーネ,牡2,55,津村明秀,0:1:23.7,1.1/4,2-3,36.3,8.9,3,444,[東]上原佑紀,芝,1400,小雨,良,2026年08月29日,,2024110006,01092
202604030304,4,8,18,ショウナンワンパク,牡2,55,丸山元気,0:1:23.9,1,7-7,35.8,20.1,6,454,[東]古賀大生,芝,1400,小雨,良,2026年08月29日,,2024104480,01127
202604030304,5,6,12,セレスティナ,牝2,53,今村聖奈,0:1:23.9,ハナ,7-7,35.8,7.5,2,426,[東]高柳瑞樹,芝,1400,小雨,良,2026年08月29日,,2024100017,01193
202604030304,6,7,13,イントリー,牝2,55,武藤雅,0:1:23.9,アタマ,10-10,35.6,16.2,5,410,[東]尾形和幸,芝,1400,小雨,良,2026年08月29日,,2024105539,01169
202604030304,7,8,16,ホワイトホール,牝2,55,嶋田純次,0:1:24.7,5,11-10,36.3,68.8,10,432,[東]清水英克,芝,1400,小雨,良,2026年08月29日,,2024104300,01134
202604030304,8,7,14,イデアモッコス,牡2,55,野中悠太,0:1:24.7,ハナ,6-6,36.8,236.0,15,434,[東]的場均,芝,1400,小雨,良,2026年08月29日,,2024102094,01158
202604030304,9,6,11,アヴァンデセール,牝2,52,佐藤翔馬,0:1:24.7,クビ,7-7,36.6,61.0,9,490,[東]田中剛,芝,1400,小雨,良,2026年08月29日,,2024107330,01207
202604030304,10,1,1,ポケットブック,牡2,55,小崎綾也,0:1:24.7,ハナ,12-12,36.2,257.1,16,426,[東]池上昌和,芝,1400,小雨,良,2026年08月29日,,2024105018,01152
202604030304,11,2,3,クラウンロムパイア,牡2,55,木幡育也,0:1:25.1,2.1/2,13-13,35.9,315.4,18,454,[東]松永康利,芝,1400,小雨,良,2026年08月29日,,2024100293,01167
202604030304,12,5,9,ニシノムホウモノ,牡2,55,ミシェル,0:1:25.1,アタマ,14-14,35.4,22.5,7,458,[東]村田一誠,芝,1400,小雨,良,2026年08月29日,,2024105422,05586
202604030304,13,3,6,ヨツバ,牡2,55,杉原誠人,0:1:25.5,2,17-17,35.7,208.1,13,452,[東]本間忍,芝,1400,小雨,良,2026年08月29日,,2024105478,01135
202604030304,14,7,15,コメットサン,牝2,55,松山弘平,0:1:25.7,1.1/4,4-3,38.0,9.9,4,442,[西]西園翔太,芝,1400,小雨,良,2026年08月29日,,2024102161,01126
202604030304,15,4,7,タワーウマザンマイ,牡2,55,原優介,0:1:25.7,クビ,2-2,38.3,40.2,8,502,[東]青木孝文,芝,1400,小雨,良,2026年08月29日,,2024104800,01184
202604030304,16,4,8,チョトツモウシン,牡2,55,菅原隆一,0:1:25.8,1/2,14-15,36.2,216.1,14,434,[東]小手川準,芝,1400,小雨,良,2026年08月29日,,2024103008,01129
202604030304,17,8,17,モチロンコクラ,牝2,55,小林凌大,0:1:26.4,3.1/2,14-15,36.7,293.6,17,428,[東]伊藤伸一,芝,1400,小雨,良,2026年08月29日,,2024104659,01177
202604030304,18,3,5,ショウナンバッカス,牡2,55,岩田康誠,0:1:26.8,2.1/2,18-18,36.0,134.5,11,442,[東]栗田徹,芝,1400,小雨,良,2026年08月29日,,2024101299,05203
