,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010807,1,8,14,リッキースタイル,牡4,56,舟山瑠泉,0:1:11.4,,4-4,36.6,3.1,1,486,[東]水野貴広,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2022103577,01221
202604010807,2,8,15,グランデスフィーダ,牡6,58,横山琉人,0:1:11.4,ハナ,4-4,36.7,10.2,5,542,[西]佐藤悠太,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2020104913,01192
202604010807,3,6,10,ミライハーモニー,牝5,56,松本大輝,0:1:11.6,1.1/2,1-1,37.2,5.0,2,424,[西]飯田祐史,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2021104671,01191
202604010807,4,3,5,ディーエストッキー,牡5,58,小沢大仁,0:1:11.8,3/4,11-11,36.3,34.2,10,466,[西]橋口慎介,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2021105098,01185
202604010807,5,2,2,メイショウサトノヒ,牡4,54,河原田菜,0:1:11.8,クビ,7-6,36.8,18.7,8,494,[西]長谷川浩,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2022103634,01204
202604010807,6,2,3,キャットテイル,牝4,56,西塚洸二,0:1:11.9,1/2,2-2,37.4,13.2,6,422,[西]野中賢二,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2022101678,01200
202604010807,7,5,8,ゼットスパンキー,牡5,55,森田誠也,0:1:11.9,クビ,13-12,36.2,15.0,7,468,[西]宮徹,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2021107255,01222
202604010807,8,3,4,ブルージュ,牝4,54,永島まな,0:1:12.2,1.3/4,9-9,36.9,61.5,12,454,[東]浅利英明,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2022104800,01187
202604010807,9,5,9,ヴィヴァシャス,牝4,54,古川奈穂,0:1:12.2,クビ,15-13,36.2,30.2,9,442,[西]笹田和秀,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2022104391,01190
202604010807,10,7,12,ダディーズグーグー,牡4,55,川端海翼,0:1:12.6,2,2-2,38.1,7.6,4,478,[西]畑端省吾,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2022105619,01195
202604010807,11,1,1,ナインオブレター,牡4,55,石神深道,0:1:12.8,1.1/4,4-6,38.0,89.9,14,468,[東]佐藤吉勝,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2022106926,01209
202604010807,12,6,11,パッションディーバ,牝4,53,佐藤翔馬,0:1:12.9,1/2,11-13,37.3,61.3,11,446,[東]武藤善則,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2022101312,01207
202604010807,13,4,7,チェルシー,牝5,53,小林美駒,0:1:13.0,3/4,7-8,38.0,5.3,3,434,[東]中舘英二,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2021106724,01206
202604010807,14,4,6,サイモンプレジール,牡5,55,水沼元輝,0:1:13.1,1/2,13-13,37.3,442.8,15,474,[東]加藤和宏,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2021102798,01201
202604010807,15,7,13,オンサイト,牡4,55,大久保友,0:1:13.4,1.3/4,9-9,38.2,83.5,13,464,[東]岩戸孝樹,ダート,1200,曇,稍重,2026年05月24日,1勝クラス,2022100423,01194
