,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020702,1,1,1,カナデルペガサス,牝2,53,今村聖奈,0:1:22.2,,7-7,34.8,9.5,5,480,[東]尾形和幸,芝,1400,晴,良,2026年08月15日,新馬,2024101108,01193
202604020702,2,2,3,ディーヴァソラーレ,牝2,55,木幡巧也,0:1:22.3,クビ,2-2,35.3,10.7,7,446,[東]中舘英二,芝,1400,晴,良,2026年08月15日,新馬,2024106776,01162
202604020702,3,6,10,アルデラッシュ,牝2,55,丸山元気,0:1:22.4,1/2,1-1,35.5,29.7,8,466,[東]田中剛,芝,1400,晴,良,2026年08月15日,新馬,2024106007,01127
202604020702,4,3,4,スナッチアップ,牝2,55,杉原誠人,0:1:22.5,1,4-3,35.3,3.9,2,436,[東]武市康男,芝,1400,晴,良,2026年08月15日,新馬,2024107017,01135
202604020702,5,2,2,エコロブラン,牝2,55,津村明秀,0:1:22.6,1/2,4-3,35.4,8.3,4,428,[東]中舘英二,芝,1400,晴,良,2026年08月15日,新馬,2024105831,01092
202604020702,6,8,14,ジーティーマルク,牝2,55,三浦皇成,0:1:22.7,1/2,9-7,35.2,10.4,6,420,[東]柄崎将寿,芝,1400,晴,良,2026年08月15日,新馬,2024108000,01122
202604020702,7,5,8,マムダッドベル,牝2,55,柴田大知,0:1:23.3,3.1/2,11-10,35.6,153.5,13,424,[東]粕谷昌央,芝,1400,晴,良,2026年08月15日,新馬,2024105177,01009
202604020702,8,4,7,オモチ,牝2,55,丸田恭介,0:1:23.3,クビ,9-11,35.8,50.1,9,450,[東]加藤和宏,芝,1400,晴,良,2026年08月15日,新馬,2024103660,01117
202604020702,9,5,9,テリオスブギ,牝2,55,戸崎圭太,0:1:23.5,3/4,7-9,36.2,6.3,3,466,[東]田島俊明,芝,1400,晴,良,2026年08月15日,新馬,2024106551,05386
202604020702,10,7,13,ラインディーバ,牝2,55,武藤雅,0:1:23.9,2.1/2,12-12,35.5,68.2,10,400,[東]武藤善則,芝,1400,晴,良,2026年08月15日,新馬,2024100942,01169
202604020702,11,7,12,ウキ,牝2,55,原優介,0:1:24.0,1/2,12-12,35.6,83.0,11,442,[東]小手川準,芝,1400,晴,良,2026年08月15日,新馬,2024102743,01184
202604020702,12,3,5,コスモベスケーデン,牝2,53,石神深道,0:1:24.3,1.3/4,2-3,37.3,3.1,1,454,[東]手塚貴久,芝,1400,晴,良,2026年08月15日,新馬,2024103600,01209
202604020702,13,4,6,マリノミステリアス,牝2,55,小崎綾也,0:1:24.9,3.1/2,4-3,37.7,101.5,12,396,[東]伊坂重信,芝,1400,晴,良,2026年08月15日,新馬,2024100287,01152
202604020702,14,8,15,ハチキンキリシマ,牝2,52,佐藤翔馬,0:1:25.6,4,14-14,36.0,245.2,15,426,[東]蛯名利弘,芝,1400,晴,良,2026年08月15日,新馬,2024103969,01207
202604020702,15,6,11,アンナモエ,牝2,52,石田拓郎,0:1:25.8,1,15-15,35.9,213.9,14,460,[東]天間昭一,芝,1400,晴,良,2026年08月15日,新馬,2024105666,01203
