,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030302,1,6,11,アデルフィー,牡3,57,三浦皇成,0:1:54.9,,2-2-2-1,37.6,4.5,4,448,[東]金成貴史,ダート,1800,小雨,稍重,2026年08月29日,,2023105753,01122
202604030302,2,8,15,カシマライフウ,牡3,57,大野拓弥,0:1:55.0,1/2,10-10-4-4,37.4,3.6,1,490,[東]伊藤伸一,ダート,1800,小雨,稍重,2026年08月29日,,2023105439,01096
202604030302,3,4,7,ゴールドプレイヤー,牡3,57,戸崎圭太,0:1:55.5,3,3-3-2-2,38.1,3.7,2,444,[東]古賀慎明,ダート,1800,小雨,稍重,2026年08月29日,,2023104504,05386
202604030302,4,4,6,ガードオブオナー,牡3,57,津村明秀,0:1:56.3,5,6-6-4-4,38.7,4.0,3,526,[東]林徹,ダート,1800,小雨,稍重,2026年08月29日,,2023107327,01092
202604030302,5,5,9,オウケンサクラコ,牝3,55,丸田恭介,0:1:56.5,1,13-13-9-8,38.3,22.2,7,414,[東]田中勝春,ダート,1800,小雨,稍重,2026年08月29日,,2023105601,01117
202604030302,6,6,10,マーゴットライズ,牡3,57,菊沢一樹,0:1:56.8,1.3/4,8-8-8-7,38.9,18.0,6,480,[東]伊坂重信,ダート,1800,小雨,稍重,2026年08月29日,,2023106889,01161
202604030302,7,5,8,エターナルホープ,牡3,57,原優介,0:1:56.8,クビ,6-6-4-6,39.1,17.0,5,508,[東]鈴木慎太,ダート,1800,小雨,稍重,2026年08月29日,,2023102555,01184
202604030302,8,2,3,ネイティヴプライド,牡3,57,松山弘平,0:1:56.9,3/4,9-8-9-8,38.7,26.0,8,482,[東]高木登,ダート,1800,小雨,稍重,2026年08月29日,,2023105319,01126
202604030302,9,8,14,ハチマン,牡3,54,水沼元輝,0:1:57.4,3,15-15-15-14,38.6,461.4,15,466,[東]柄崎将寿,ダート,1800,小雨,稍重,2026年08月29日,,2023101475,01201
202604030302,10,3,4,ダイヒョウカーク,牡3,57,杉原誠人,0:1:57.8,2.1/2,11-11-13-11,39.1,125.0,10,480,[東]松山将樹,ダート,1800,小雨,稍重,2026年08月29日,,2023105465,01135
202604030302,11,2,2,オーパパ,牡3,54,佐藤翔馬,0:1:58.5,4,4-4-4-8,40.8,209.7,14,486,[東]斎藤誠,ダート,1800,小雨,稍重,2026年08月29日,,2023103915,01207
202604030302,12,1,1,ロマンス,牝3,55,石橋脩,0:1:58.5,アタマ,1-1-1-2,41.2,68.4,9,434,[東]上原佑紀,ダート,1800,小雨,稍重,2026年08月29日,,2023102234,01077
202604030302,13,7,13,バターショコラ,牝3,55,小崎綾也,0:1:59.2,4,14-14-13-14,40.5,173.7,12,458,[東]戸田博文,ダート,1800,小雨,稍重,2026年08月29日,,2023105240,01152
202604030302,14,3,5,プリヴィマーク,牡3,57,武藤雅,0:1:59.2,アタマ,11-11-12-13,40.6,184.0,13,444,[東]池上昌和,ダート,1800,小雨,稍重,2026年08月29日,,2023107367,01169
202604030302,15,7,12,ヌビアン,牡3,55,石田拓郎,0:2:00.3,7,4-4-9-11,42.1,151.2,11,444,[東]清水英克,ダート,1800,小雨,稍重,2026年08月29日,,2023103299,01203
