,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010108,1,1,1,ダノンブランニュー,牡4,58,松本大輝,0:1:35.6,,12-10,35.5,8.7,5,498,[西]福永祐一,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022105334,01191
202604010108,2,7,10,メイショウビストロ,牡4,56,田山旺佑,0:1:35.6,ハナ,8-7,35.7,7.9,4,444,[西]岡田稲男,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022103251,01220
202604010108,3,8,12,オーバースタンド,牡4,58,小崎綾也,0:1:35.6,ハナ,5-6,35.9,5.7,3,442,[西]小崎憲,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022106354,01152
202604010108,4,6,9,シュードタキライト,牡4,55,小林美駒,0:1:35.8,1.1/2,2-2,36.8,55.5,7,494,[東]秋本大介,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022103509,01206
202604010108,5,2,2,ブルバンビーナ,牝4,52,河原田菜,0:1:36.0,1,4-5,36.5,64.9,8,406,[東]尾形和幸,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022101749,01204
202604010108,6,6,8,ロケベンドラ,牝4,56,丹内祐次,0:1:36.1,1/2,5-3,36.7,2.1,1,444,[西]西園翔太,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022105558,01091
202604010108,7,5,6,オドラニャソンソン,牡4,55,和田陽希,0:1:36.2,3/4,13-13,35.6,126.5,11,468,[西]森田直行,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022102756,01223
202604010108,8,5,7,ウインイルネージュ,牝4,53,石神深道,0:1:36.2,ハナ,9-10,36.0,88.8,9,424,[東]和田正一,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022106221,01209
202604010108,9,3,3,グレゴリオ,セ4,58,杉原誠人,0:1:36.5,1.3/4,11-12,36.2,4.6,2,492,[東]木村哲也,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022101690,01135
202604010108,10,4,5,レッドシュテルン,セ4,58,中井裕二,0:1:36.5,アタマ,9-7,36.7,12.9,6,496,[西]高橋一哉,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022104693,01141
202604010108,11,8,13,スピリットライズ,セ4,58,亀田温心,0:1:38.1,10,7-7,38.1,105.7,10,438,[西]高柳大輔,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022103750,01176
202604010108,12,4,4,ニシノヒミチュ,牝4,53,佐藤翔馬,0:1:38.5,2,1-1,39.5,148.3,12,442,[東]伊藤大士,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022101171,01207
202604010108,13,7,11,アットザラヴアスク,牝4,56,富田暁,0:1:40.1,10,3-3,40.5,169.9,13,456,[西]野中賢二,芝,1600,晴,稍重,2026年05月02日,1勝クラス,2022104436,01168
