,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030112,1,6,10,ミスタートントン,牡3,57,三浦皇成,0:1:12.4,,2-2,37.2,1.7,1,470,[東]勢司和浩,ダート,1200,晴,良,2026年08月22日,未勝利,2023107532,01122
202604030112,2,7,12,ジャメビュ,牝3,55,原優介,0:1:13.1,4,5-5,36.8,10.8,4,434,[東]佐藤吉勝,ダート,1200,晴,良,2026年08月22日,未勝利,2023102401,01184
202604030112,3,8,15,テリオスレイ,牝3,55,坂井瑠星,0:1:13.1,ハナ,3-3,37.3,5.1,2,462,[東]田島俊明,ダート,1200,晴,良,2026年08月22日,未勝利,2023106854,01163
202604030112,4,4,6,ライヴマティーニ,牝3,51,谷原柚希,0:1:13.2,1/2,4-4,37.2,134.6,13,464,[東]尾形和幸,ダート,1200,晴,良,2026年08月22日,未勝利,2023102925,01219
202604030112,5,2,2,セイウンヤオヨロズ,牡3,54,佐藤翔馬,0:1:13.5,2,1-1,38.6,5.9,3,476,[東]上原博之,ダート,1200,晴,良,2026年08月22日,未勝利,2023100006,01207
202604030112,6,8,14,アリアーネ,牝3,55,菅原隆一,0:1:13.8,2,5-5,37.5,331.7,15,460,[東]鈴木慎太,ダート,1200,晴,良,2026年08月22日,未勝利,2023100856,01129
202604030112,7,5,9,ジュンヴィヴァン,牡3,57,小崎綾也,0:1:13.9,クビ,12-11,37.2,38.9,6,480,[東]伊坂重信,ダート,1200,晴,良,2026年08月22日,未勝利,2023106770,01152
202604030112,8,1,1,モーリア,牝3,55,嶋田純次,0:1:14.5,3.1/2,14-14,37.5,61.3,11,456,[東]伊藤大士,ダート,1200,晴,良,2026年08月22日,未勝利,2023103602,01134
202604030112,9,2,3,プリンセスダーコ,牝3,55,丸田恭介,0:1:14.8,1.3/4,12-13,38.0,55.3,9,474,[東]清水英克,ダート,1200,晴,良,2026年08月22日,未勝利,2023109055,01117
202604030112,10,5,8,フィレルレーヴ,牝3,55,木幡初也,0:1:14.8,アタマ,8-8,38.3,57.9,10,440,[東]竹内正洋,ダート,1200,晴,良,2026年08月22日,未勝利,2023104351,01153
202604030112,11,3,5,ディサイドオンミー,牝3,55,小林脩斗,0:1:14.9,3/4,5-7,38.7,40.5,7,416,[東]堀内岳志,ダート,1200,晴,良,2026年08月22日,未勝利,2023103518,01183
202604030112,12,7,13,ニットウライズ,牡3,57,吉田豊,0:1:15.2,2,8-8,38.8,40.9,8,450,[東]高橋文雅,ダート,1200,晴,良,2026年08月22日,未勝利,2023104975,00733
202604030112,13,3,4,オレンジリバー,牝3,53,石田拓郎,0:1:15.3,アタマ,10-10,38.7,15.5,5,430,[東]黒岩陽一,ダート,1200,晴,良,2026年08月22日,未勝利,2023103727,01203
202604030112,14,6,11,モリガン,牝3,52,水沼元輝,0:1:16.0,4,14-14,39.0,175.7,14,490,[東]柄崎将寿,ダート,1200,晴,良,2026年08月22日,未勝利,2023102254,01201
202604030112,15,4,7,ミセスヴェルデ,牝3,52,上里直汰,0:1:16.1,3/4,10-11,39.5,62.7,12,436,[東]栗田徹,ダート,1200,晴,良,2026年08月22日,未勝利,2023101895,01217
